,New Path,Orig Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Prev Eigenvalue,Prev Eigenvectors,FlippingMomentumBefore,FlippingMomentumAfter
930,../normshapes/Helicopter/m1325.obj,../shapes/Helicopter/m1325.obj,7992,[-8.30277053e-10 -1.90814765e-10  3.56224221e-10],[-8.30277053e-10 -1.90814765e-10  3.56224221e-10],[1.0545336 1.0545336 1.0545336],0.23360913,1.3432362,[-0.12635027  0.13413134 -0.4277651   0.43039152 -0.48269284  0.51730716],[0. 0. 0.],15408,Helicopter,Triangle,[0.00479903 0.05429654 0.01052105],"[[ 1.00000000e+00 -1.42718402e-09 -5.95881554e-10]
 [-5.95881554e-10  4.53904034e-10 -1.00000000e+00]
 [-1.42718402e-09 -1.00000000e+00 -4.53904057e-10]]",[0.0335675  0.00725821 0.00350627],"[[ 0.03000503  0.99933155  0.02088447]
 [ 0.9890593  -0.0327028   0.14384792]
 [-0.14443474 -0.01633982  0.98937941]]","[np.float64(465.2094918869362), np.float64(840.246447515149), np.float64(41.74136356486697)]","[np.float32(12.823881), np.float32(0.48731866), np.float32(232.38127)]"
931,../normshapes/Helicopter/m1326.obj,../shapes/Helicopter/m1326.obj,7986,[-1.07859204e-09 -1.15038302e-09  2.05007804e-09],[-1.07859204e-09 -1.15038302e-09  2.05007804e-09],[-1.05359542 -1.05359542 -1.05359542],0.2443018,1.3452152,[-0.13719165  0.1244233  -0.43045798  0.4304494  -0.47973537  0.5202646 ],[0. 0. 0.],18362,Helicopter,Triangle,[0.00555859 0.05481793 0.01324348],"[[ 1.00000000e+00 -2.37564966e-09  2.56580615e-09]
 [-2.56580615e-09 -6.63709381e-10  1.00000000e+00]
 [ 2.37564966e-09  1.00000000e+00  6.63709435e-10]]",[0.03450765 0.00360012 0.00745654],"[[ 0.98859837  0.14696884 -0.03276325]
 [ 0.14753696 -0.98893284  0.01564209]
 [ 0.03010175  0.02029754  0.99934073]]","[np.float64(619.2020315839238), np.float64(49.15453860189606), np.float64(529.6867582604891)]","[np.float32(32.844555), np.float32(3.8305755), np.float32(200.68695)]"
932,../normshapes/Helicopter/m1327.obj,../shapes/Helicopter/m1327.obj,7851,[-2.24496100e-11 -6.63360019e-11 -8.49427043e-11],[-2.24496100e-11 -6.63360019e-11 -8.49427043e-11],[1.03669751 1.03669751 1.03669751],0.24224688,1.2984352,[-0.3861389   0.38693473 -0.14816815  0.14896967 -0.36853638  0.6314637 ],[0. 0. 0.],15484,Helicopter,Triangle,[0.00186392 0.07724093 0.004743  ],"[[ 1.00000000e+00 -6.01334908e-10 -8.11959153e-11]
 [-8.11959152e-11  1.46190912e-10 -1.00000000e+00]
 [-6.01334908e-10 -1.00000000e+00 -1.46190630e-10]]",[0.07186929 0.0017343  0.00441316],"[[ 0.01584594  0.99981601 -0.01080964]
 [ 0.99326927 -0.01698094 -0.11457662]
 [ 0.1147391   0.00892131  0.9933556 ]]","[np.float64(2251.956834162726), np.float64(3192.2498678116963), np.float64(517.9904621968935)]","[np.float32(0.62826204), np.float32(2.860145), np.float32(448.11108)]"
933,../normshapes/Helicopter/m1328.obj,../shapes/Helicopter/m1328.obj,7998,[ 4.08422516e-10 -6.71684801e-10 -8.27360439e-11],[ 4.08422516e-10 -6.71684801e-10 -8.27360439e-11],[1.04454589 1.04454589 1.04454589],0.21582727,1.3016405,[-0.11507802  0.12408211 -0.40130815  0.39685872 -0.4763859   0.52361417],[0. 0. 0.],16008,Helicopter,Triangle,[0.00418715 0.04162553 0.01483185],"[[ 1.00000000e+00 -6.21644061e-09  3.37546861e-10]
 [-3.37546881e-10 -3.26220626e-09  1.00000000e+00]
 [ 6.21644061e-09  1.00000000e+00  3.26220642e-09]]",[0.04051293 0.00332846 0.00931066],"[[ 0.9863173   0.1588701  -0.04402809]
 [ 0.15923751 -0.98722792  0.00494493]
 [ 0.04268015  0.01188819  0.99901806]]","[np.float64(1700.4682851069879), np.float64(153.2653514918688), np.float64(1139.7691097279828)]","[np.float32(3.3761024), np.float32(0.5808049), np.float32(123.327934)]"
934,../normshapes/Helicopter/m1329.obj,../shapes/Helicopter/m1329.obj,8000,[ 2.97028578e-10 -3.11349277e-09  1.64322091e-09],[ 2.97028578e-10 -3.11349277e-09  1.64322091e-09],[-1.12185752 -1.12185752 -1.12185752],0.28713733,1.5007001,[-0.43047974  0.423742   -0.28868535  0.43409118 -0.3793553   0.6206447 ],[0. 0. 0.],15797,Helicopter,Triangle,[0.01051566 0.02146224 0.05888277],"[[ 1.00000000e+00  6.75821335e-09 -2.70377850e-10]
 [ 6.75821335e-09 -1.00000000e+00  1.19487924e-08]
 [ 2.70377769e-10  1.19487927e-08  1.00000000e+00]]",[0.07893452 0.00885664 0.01523336],"[[-2.24854916e-02 -9.99747169e-01  2.07256887e-05]
 [-3.46624316e-01  7.77654418e-03 -9.37971806e-01]
 [-9.37734497e-01  2.10979412e-02  3.46711538e-01]]","[np.float64(217.99875696570453), np.float64(157.21943906791606), np.float64(364.8539687432308)]","[np.float32(8.468691), np.float32(6.4661226), np.float32(252.88524)]"
935,../normshapes/Helicopter/m1330.obj,../shapes/Helicopter/m1330.obj,7797,[ 2.96072195e-11 -6.73271387e-10  8.76231715e-11],[ 2.96072195e-11 -6.73271387e-10  8.76231715e-11],[-1.05376577 -1.05376577 -1.05376577],0.20878339,1.0512643,[-0.10318533  0.10550053 -0.10076638  0.14744096 -0.49501806  0.5049819 ],[0. 0. 0.],15742,Helicopter,Triangle,[0.00112173 0.04904857 0.00492418],"[[ 1.00000000e+00  1.22298728e-10 -4.80876154e-10]
 [ 4.80876154e-10  8.58367940e-10  1.00000000e+00]
 [-1.22298729e-10  1.00000000e+00 -8.58367925e-10]]",[0.0396939  0.00170278 0.00276412],"[[ 0.01995955 -0.99960003  0.02003479]
 [-0.11484881 -0.02219846 -0.99313492]
 [-0.99318244 -0.01752156  0.11524595]]","[np.float64(9.631495619205882), np.float64(7.981912251369886), np.float64(130.7453031686956)]","[np.float32(0.7027637), np.float32(19.269371), np.float32(72.04333)]"
936,../normshapes/Helicopter/m1332.obj,../shapes/Helicopter/m1332.obj,6482,[1.06704551e-10 9.42101532e-11 3.91552482e-10],[1.06704551e-10 9.42101532e-11 3.91552482e-10],[1.05083025 1.05083025 1.05083025],0.22649834,1.2784818,[-0.1195981   0.1753436  -0.3640095   0.37593994 -0.47987017  0.52012986],[0. 0. 0.],13376,Helicopter,Triangle,[0.00402135 0.05718601 0.00540706],"[[ 1.00000000e+00  3.67077944e-10  3.29557451e-09]
 [ 3.29557451e-09 -1.07947580e-11 -1.00000000e+00]
 [ 3.67077944e-10 -1.00000000e+00  1.07947980e-11]]",[0.06031518 0.00430312 0.00292485],"[[ 0.01367092 -0.99463335 -0.10255536]
 [-0.06709622  0.10142126 -0.99257837]
 [-0.99765285 -0.02045054  0.06534962]]","[np.float64(133.6324698070271), np.float64(14.441384356698785), np.float64(210.54988114345298)]","[np.float32(16.457624), np.float32(2.0329354), np.float32(148.95921)]"
937,../normshapes/Helicopter/m1333.obj,../shapes/Helicopter/m1333.obj,6840,[-2.30479786e-11 -2.44887681e-11  1.82130303e-10],[-2.30479786e-11 -2.44887681e-11  1.82130303e-10],[-1.05257595 -1.05257595 -1.05257595],0.26658782,1.3276063,[-0.10647265  0.15716486 -0.4160494   0.4164372  -0.4540476   0.54595244],[0. 0. 0.],13856,Helicopter,Triangle,[0.00239892 0.04943158 0.03156736],"[[ 1.00000000e+00 -1.53535381e-10  6.86061743e-11]
 [-6.86061744e-11 -1.08916970e-09  1.00000000e+00]
 [ 1.53535381e-10  1.00000000e+00  1.08917085e-09]]",[0.00728945 0.03769752 0.00191105],"[[ 9.99990033e-01 -4.40990577e-03  6.97589939e-04]
 [ 6.42327001e-04 -1.25205659e-02 -9.99921408e-01]
 [-4.41829341e-03 -9.99911890e-01  1.25176085e-02]]","[np.float64(164.37700625006957), np.float64(12.04980944335413), np.float64(206.8391642353279)]","[np.float32(16.330301), np.float32(0.5731365), np.float32(65.46171)]"
938,../normshapes/Helicopter/m1334.obj,../shapes/Helicopter/m1334.obj,7990,[-2.78799397e-11 -2.39541098e-10 -2.80500844e-10],[-2.78799397e-11 -2.39541098e-10 -2.80500844e-10],[-1.0525403 -1.0525403 -1.0525403],0.2720953,1.3261223,[-0.09063855  0.16676585 -0.41444346  0.41762817 -0.44104484  0.55895513],[0. 0. 0.],16074,Helicopter,Triangle,[0.0016224  0.048309   0.03507695],"[[ 1.00000000e+00  1.45113709e-10  1.20790669e-12]
 [ 1.20790687e-12 -1.20719150e-09 -1.00000000e+00]
 [ 1.45113709e-10 -1.00000000e+00  1.20719139e-09]]",[0.05019616 0.00588648 0.00284675],"[[ 0.0044263   0.99998753  0.00231147]
 [ 0.01590768  0.00224079 -0.99987095]
 [ 0.99986367 -0.0044625   0.01589756]]","[np.float64(94.23865337955036), np.float64(7.048823035785228), np.float64(152.80116467376942)]","[np.float32(17.65062), np.float32(1.0950235), np.float32(22.265911)]"
939,../normshapes/Helicopter/m1336.obj,../shapes/Helicopter/m1336.obj,7813,[ 6.01335127e-11 -6.45138245e-11  2.94772669e-10],[ 6.01335127e-11 -6.45138245e-11  2.94772669e-10],[-1.04697394 -1.04697394 -1.04697394],0.2551129,1.2929103,[-0.11490393  0.21676914 -0.3744497   0.3749568  -0.47349578  0.52650416],[0. 0. 0.],15544,Helicopter,Triangle,[0.00797048 0.05104127 0.01653944],"[[ 1.00000000e+00  1.17618447e-09  6.96330847e-10]
 [ 6.96330848e-10 -6.00153636e-10 -1.00000000e+00]
 [ 1.17618447e-09 -1.00000000e+00  6.00153679e-10]]",[0.05866098 0.00710176 0.00471278],"[[ 0.05173892  0.99719737 -0.05404148]
 [ 0.04212447  0.0518866   0.99776416]
 [-0.99777182  0.05389971  0.03932186]]","[np.float64(369.3814480832354), np.float64(66.55325185518463), np.float64(622.2552837972403)]","[np.float32(39.980293), np.float32(1.8816669), np.float32(147.65544)]"
940,../normshapes/House/D00001.obj,../shapes/House/D00001.obj,8000,[-5.78689423e-10 -1.43946181e-09  1.53485610e-09],[-5.78689423e-10 -1.43946181e-09  1.53485610e-09],[0.69467503 0.69467503 0.69467503],0.31327078,1.4261909,[-0.21197042  0.35425022 -0.47577208  0.36886665 -0.47210327  0.52789676],[0. 0. 0.],13065,House,Triangle,[0.01458019 0.05309199 0.04053916],"[[ 1.00000000e+00  7.37291620e-09  1.17139523e-09]
 [ 1.17139477e-09  6.16177367e-08 -1.00000000e+00]
 [ 7.37291628e-09 -1.00000000e+00 -6.16177359e-08]]",[0.1097597  0.08090228 0.02523796],"[[ 0.75102103 -0.6323098   0.1901361 ]
 [-0.65276556 -0.75434162  0.06975561]
 [-0.09932042  0.17650222  0.97927648]]","[np.float64(15352.274701502896), np.float64(767.2062744292247), np.float64(2132.010367848365)]","[np.float32(25.935753), np.float32(16.043772), np.float32(4.3231745)]"
941,../normshapes/House/D00044.obj,../shapes/House/D00044.obj,7999,[ 3.74376626e-10 -2.28051214e-09 -3.77129647e-09],[ 3.74376626e-10 -2.28051214e-09 -3.77129647e-09],[0.63284987 0.63284987 0.63284987],0.30684108,1.4866345,[-0.20288657  0.35229796 -0.4276522   0.5723478  -0.42798072  0.5216784 ],[0. 0. 0.],15453,House,Triangle,[0.00158206 0.05020034 0.06404559],"[[ 1.00000000e+00 -3.20710279e-09 -5.18382467e-10]
 [-3.20710279e-09 -1.00000000e+00  1.03952658e-08]
 [ 5.18382500e-10  1.03952651e-08  1.00000000e+00]]",[0.16789984 0.12708069 0.00338781],"[[-9.09382204e-01  4.15961502e-01 -1.89229521e-04]
 [ 4.11356212e-01  8.99246346e-01 -1.48802141e-01]
 [ 6.17257980e-02  1.35395859e-01  9.88866971e-01]]","[np.float64(20.223980178643558), np.float64(-104.16337081396952), np.float64(91.12912147178919)]","[np.float32(7.368648), np.float32(143.70532), np.float32(30.676285)]"
942,../normshapes/House/D00091.obj,../shapes/House/D00091.obj,8000,[1.54865575e-10 3.60714057e-09 2.26780662e-09],[1.54865575e-10 3.60714057e-09 2.26780662e-09],[0.64227712 0.64227712 0.64227712],0.42388168,1.3714285,[-0.37673235  0.25081593 -0.3372988   0.36055443 -0.47221687  0.5277831 ],[0. 0. 0.],15410,House,Triangle,[0.0246412  0.11771994 0.05070479],"[[ 1.00000000e+00  1.83060539e-09 -5.20594730e-09]
 [ 5.20594730e-09 -3.75342250e-10  1.00000000e+00]
 [-1.83060539e-09  1.00000000e+00  3.75341884e-10]]",[0.47351316 0.09918071 0.03879384],"[[ 0.98831118 -0.1401765  -0.0599297 ]
 [-0.14813999 -0.97586612 -0.16043644]
 [ 0.03599394 -0.16743911  0.98522514]]","[np.float64(-127.57535466772107), np.float64(-40.924142413955806), np.float64(19.587592610846766)]","[np.float32(8.68961), np.float32(16.230495), np.float32(88.42455)]"
943,../normshapes/House/D00095.obj,../shapes/House/D00095.obj,26357,[-8.20620468e-10 -1.78554570e-09  1.10500601e-09],[-8.20620468e-10 -1.78554570e-09  1.10500601e-09],[0.65390831 0.65390831 0.65390831],0.44896495,1.3903418,[-0.15522918  0.2864023  -0.4366075   0.42246866 -0.4967093   0.5032907 ],[0. 0. 0.],50034,House,Triangle,[0.01008702 0.11493999 0.08329636],"[[ 1.00000000e+00 -3.35262041e-09  3.27405417e-09]
 [-3.27405422e-09 -1.58390976e-08  1.00000000e+00]
 [ 3.35262036e-09  1.00000000e+00  1.58390976e-08]]",[0.0081454  0.23321523 0.2227446 ],"[[ 0.08495179  0.84857278 -0.52221397]
 [ 0.04398374 -0.52679143 -0.84885583]
 [ 0.9954138  -0.0491429   0.08207528]]","[np.float64(654.6529294661792), np.float64(185.9784419038803), np.float64(21.081486616260392)]","[np.float32(33.665115), np.float32(58.414387), np.float32(49.17586)]"
944,../normshapes/House/D00286.obj,../shapes/House/D00286.obj,7999,[ 8.38151045e-10  1.59509748e-09 -2.95290542e-09],[ 8.38151045e-10  1.59509748e-09 -2.95290542e-09],[0.73749143 0.73749143 0.73749143],0.32086644,1.5361651,[-0.38114852  0.26549813 -0.47900197  0.52099806 -0.51423997  0.4561472 ],[0. 0. 0.],15662,House,Triangle,[0.01968148 0.048823   0.03994494],"[[ 1.00000000e+00 -1.67790235e-09 -1.67356041e-09]
 [-1.67356054e-09 -7.38655962e-08 -1.00000000e+00]
 [-1.67790223e-09 -1.00000000e+00  7.38655973e-08]]",[0.02395896 0.08288783 0.07278525],"[[ 0.072006   -0.89448554  0.44126042]
 [-0.00909816 -0.44297947 -0.89648559]
 [-0.9973627  -0.06053768  0.04003535]]","[np.float64(3030.99151148593), np.float64(-802.8968175314166), np.float64(-1174.227124823477)]","[np.float32(22.983025), np.float32(1.4588243), np.float32(57.493874)]"
945,../normshapes/House/D00325.obj,../shapes/House/D00325.obj,8000,[8.31789748e-10 8.40000894e-10 2.61830246e-09],[8.31789748e-10 8.40000894e-10 2.61830246e-09],[-0.61255592 -0.61255592 -0.61255592],0.36291924,1.6742376,[-0.52751493  0.45759535 -0.45184177  0.46064353 -0.38757846  0.6124215 ],[0. 0. 0.],13412,House,Triangle,[0.02322253 0.0751977  0.03887696],"[[ 1.00000000e+00  4.35247319e-09  8.25229320e-09]
 [ 8.25229317e-09  7.76978745e-09 -1.00000000e+00]
 [ 4.35247326e-09 -1.00000000e+00 -7.76978674e-09]]",[0.20360172 0.08820888 0.05235853],"[[ 0.99210683 -0.10378743  0.07037196]
 [-0.0841968  -0.96723632 -0.2395095 ]
 [-0.0929244  -0.23169392  0.96834033]]","[np.float64(-546.2496776089152), np.float64(-178.31987470044007), np.float64(28.409971253193838)]","[np.float32(79.82634), np.float32(33.228977), np.float32(93.05331)]"
946,../normshapes/House/D00359.obj,../shapes/House/D00359.obj,8000,[ 9.43943121e-10 -1.04928540e-09  1.51985000e-09],[ 9.43943121e-10 -1.04928540e-09  1.51985000e-09],[-0.655065 -0.655065 -0.655065],0.2637602,1.4365443,[-0.17806946  0.3128096  -0.43897697  0.46804965 -0.5238375   0.47616243],[0. 0. 0.],13451,House,Triangle,[0.01097641 0.03675109 0.02798397],"[[ 1.00000000e+00  2.79707802e-08  1.00476573e-08]
 [ 1.00476566e-08  2.26363341e-08 -1.00000000e+00]
 [ 2.79707804e-08 -1.00000000e+00 -2.26363337e-08]]",[0.01917014 0.08243707 0.06599798],"[[ 0.26908638  0.83996778 -0.47121826]
 [-0.05811859 -0.47421104 -0.87849082]
 [ 0.96136089 -0.26377645  0.07878599]]","[np.float64(-10455.713341142766), np.float64(-144.7816105513654), np.float64(-1475.0737797052166)]","[np.float32(16.660284), np.float32(20.458906), np.float32(3.9695036)]"
947,../normshapes/House/D00389.obj,../shapes/House/D00389.obj,7979,[ 9.37395068e-11  1.51533102e-09 -4.37787594e-10],[ 9.37395068e-11  1.51533102e-09 -4.37787594e-10],[0.6518364 0.6518364 0.6518364],0.33121648,1.3617672,[-0.18444018  0.28100437 -0.40607038  0.39253566 -0.42332128  0.57667863],[0. 0. 0.],11347,House,Triangle,[0.01343095 0.06897182 0.03902569],"[[ 1.00000000e+00 -4.03792135e-09 -1.13828756e-10]
 [-1.13828715e-10  1.02889066e-08 -1.00000000e+00]
 [-4.03792135e-09 -1.00000000e+00 -1.02889070e-08]]",[0.16836713 0.10368688 0.02656068],"[[-0.8562132  -0.46739451  0.22009391]
 [-0.49324748  0.86627565 -0.07920491]
 [ 0.15364205  0.17637706  0.97225781]]","[np.float64(-8439.68416331172), np.float64(1499.476320169519), np.float64(-1886.21297686183)]","[np.float32(16.39878), np.float32(2.811335), np.float32(41.76232)]"
948,../normshapes/House/D00415.obj,../shapes/House/D00415.obj,7998,[ 6.37853947e-10 -7.40630942e-10  1.80384071e-08],[ 6.37853947e-10 -7.40630942e-10  1.80384071e-08],[-0.64135081 -0.64135081 -0.64135081],0.46698508,1.4194363,[-0.19201872  0.62902874 -0.2931077   0.29057083 -0.49793828  0.50206167],[0. 0. 0.],13553,House,Triangle,[0.02379869 0.16638689 0.03019432],"[[ 1.00000000e+00  6.77895042e-10  1.23602211e-08]
 [ 1.23602211e-08  2.88169736e-11 -1.00000000e+00]
 [ 6.77895042e-10 -1.00000000e+00 -2.88172636e-11]]",[0.43346145 0.06479819 0.02420159],"[[ 0.99671668 -0.07798034  0.02179285]
 [-0.07385027 -0.98589706 -0.150177  ]
 [-0.03319636 -0.14807451  0.98841891]]","[np.float64(-884.435534467749), np.float64(-2308.142748455643), np.float64(199.97510502104555)]","[np.float32(56.12825), np.float32(1.7640238), np.float32(7.6999846)]"
949,../normshapes/House/D00454.obj,../shapes/House/D00454.obj,6044,[-1.54692348e-11  1.07429923e-11  1.64977283e-10],[-1.54692348e-11  1.07429923e-11  1.64977283e-10],[-0.5583787 -0.5583787 -0.5583787],0.27756467,1.204299,[-0.196245    0.24768198 -0.13424583  0.3690085  -0.39698124  0.6030187 ],[0. 0. 0.],11174,House,Triangle,[0.00475119 0.06939749 0.01879088],"[[ 1.00000000e+00  3.89636550e-09  2.90072951e-09]
 [ 2.90072953e-09 -3.48629272e-09 -1.00000000e+00]
 [ 3.89636549e-09 -1.00000000e+00  3.48629273e-09]]",[0.22257998 0.06026837 0.0152386 ],"[[ 0.98613896 -0.1410852   0.0873208 ]
 [-0.14659569 -0.98735934  0.06025975]
 [-0.07771525  0.07222534  0.99435599]]","[np.float64(2614.9282280015846), np.float64(202.28488468016545), np.float64(136.9039487815905)]","[np.float32(3.431149), np.float32(104.31822), np.float32(85.009834)]"
950,../normshapes/House/D00568.obj,../shapes/House/D00568.obj,8000,[-7.38086783e-10 -6.48704827e-10  3.74337833e-09],[-7.38086783e-10 -6.48704827e-10  3.74337833e-09],[-0.65204722 -0.65204722 -0.65204722],0.38342723,1.5604917,[-0.3885019   0.44360578 -0.43228832  0.42953038 -0.4959743   0.5040257 ],[0. 0. 0.],15680,House,Triangle,[0.0245499  0.05170513 0.07933573],"[[ 1.00000000e+00  4.09953154e-08  4.02827608e-09]
 [ 4.09953151e-08 -1.00000000e+00  6.35882835e-08]
 [-4.02827869e-09  6.35882836e-08  1.00000000e+00]]",[0.22123591 0.10345752 0.01823645],"[[ 0.85585913 -0.49234984 -0.15841965]
 [-0.50947796 -0.74978372 -0.42220443]
 [-0.08909181 -0.44205884  0.89255063]]","[np.float64(1372.0274669916369), np.float64(497.270825344786), np.float64(58.78178136292041)]","[np.float32(6.3123055), np.float32(65.975746), np.float32(93.39713)]"
951,../normshapes/House/D00574.obj,../shapes/House/D00574.obj,8000,[-1.12484247e-09 -1.87630394e-09 -3.23816312e-09],[-1.12484247e-09 -1.87630394e-09 -3.23816312e-09],[0.9901334 0.9901334 0.9901334],0.367481,1.5130206,[-0.27676383  0.39791846 -0.45714298  0.4561123  -0.51738125  0.48261875],[0. 0. 0.],30068,House,Triangle,[0.01765443 0.07183825 0.05872917],"[[ 1.00000000e+00  1.95362626e-09 -3.22018371e-10]
 [ 3.22018172e-10  1.01491562e-07  1.00000000e+00]
 [-1.95362630e-09  1.00000000e+00 -1.01491560e-07]]",[0.07662744 0.0576419  0.01544896],"[[ 0.93217586 -0.34733804 -0.10200227]
 [-0.35664487 -0.92947302 -0.09425676]
 [ 0.0620694  -0.12424247  0.99030864]]","[np.float64(-2387.1684465020253), np.float64(-1746.8349070049578), np.float64(991.9947789136296)]","[np.float32(37.050694), np.float32(122.904884), np.float32(69.35763)]"
952,../normshapes/House/D00665.obj,../shapes/House/D00665.obj,8000,[-9.61950946e-11 -8.15842043e-10 -3.79942355e-09],[-9.61950946e-11 -8.15842043e-10 -3.79942355e-09],[0.58607203 0.58607203 0.58607203],0.3123382,1.507268,[-0.33636975  0.39181083 -0.45103255  0.41013518 -0.4418275   0.5581725 ],[0. 0. 0.],15264,House,Triangle,[0.01874392 0.03374037 0.05602451],"[[ 1.00000000e+00  3.62458028e-09  5.39296974e-10]
 [ 3.62458028e-09 -1.00000000e+00 -1.51622912e-08]
 [-5.39296919e-10 -1.51622916e-08  1.00000000e+00]]",[0.14640615 0.06182304 0.01105531],"[[ 0.86114317  0.4623487  -0.21134363]
 [ 0.50797017 -0.79892379  0.32200481]
 [ 0.01996895  0.3846485   0.9228471 ]]","[np.float64(194.70580860624048), np.float64(-276.05173270133923), np.float64(-37.16143222818548)]","[np.float32(48.622044), np.float32(19.290087), np.float32(4.732128)]"
953,../normshapes/House/D00873.obj,../shapes/House/D00873.obj,6380,[-5.75576145e-11  1.60779561e-10  7.20182952e-11],[-5.75576145e-11  1.60779561e-10  7.20182952e-11],[-0.54666603 -0.54666603 -0.54666603],0.21737894,1.4743584,[-0.24660893  0.1818141  -0.5589889   0.4360923  -0.55452645  0.44547352],[0. 0. 0.],13267,House,Triangle,[0.00539703 0.0254736  0.02139003],"[[ 1.00000000e+00  2.13277683e-09 -3.28657664e-10]
 [ 3.28657683e-10 -9.26382825e-09  1.00000000e+00]
 [-2.13277683e-09  1.00000000e+00  9.26382966e-09]]",[0.01805972 0.07157598 0.08524054],"[[-0.0743032  -0.99707938  0.0176562 ]
 [ 0.04257083 -0.02086042 -0.99887565]
 [-0.99632663  0.07346802 -0.04399649]]","[np.float64(2067.549046046474), np.float64(-54.87256834425997), np.float64(103.52922439995895)]","[np.float32(3.1825705), np.float32(0.907312), np.float32(1.082379)]"
954,../normshapes/House/D00889.obj,../shapes/House/D00889.obj,8000,[-1.20641744e-10 -2.60685283e-09 -3.27589760e-11],[-1.20641744e-10 -2.60685283e-09 -3.27589760e-11],[-0.5617485 -0.5617485 -0.5617485],0.3558595,1.4320226,[-0.25823614  0.19679406 -0.39304549  0.5254511  -0.47764206  0.522358  ],[0. 0. 0.],14756,House,Triangle,[0.01200853 0.05506661 0.06830273],"[[ 1.00000000e+00  6.76102514e-09 -4.81068367e-09]
 [ 6.76102518e-09 -1.00000000e+00  8.27654727e-09]
 [ 4.81068361e-09  8.27654634e-09  1.00000000e+00]]",[0.17698854 0.13304255 0.02639518],"[[ 0.90923312 -0.40656959 -0.08942203]
 [-0.4147943  -0.90299989 -0.11196824]
 [ 0.03522521 -0.13889698  0.98968016]]","[np.float64(285.78856495629526), np.float64(253.30929555533103), np.float64(37.051175327644614)]","[np.float32(12.18371), np.float32(179.94981), np.float32(105.42524)]"
955,../normshapes/House/D00901.obj,../shapes/House/D00901.obj,8000,[-4.68008011e-10  6.58857289e-10  6.48896275e-10],[-4.68008011e-10  6.58857289e-10  6.48896275e-10],[0.72208434 0.72208434 0.72208434],0.3141496,1.531621,[-0.36922452  0.26770365 -0.48512954  0.5148705  -0.5191678   0.4504637 ],[0. 0. 0.],16046,House,Triangle,[0.01740919 0.04657981 0.03967578],"[[ 1.00000000e+00  2.51197329e-09  3.38546805e-11]
 [ 3.38551568e-11 -1.89587482e-07 -1.00000000e+00]
 [ 2.51197328e-09 -1.00000000e+00  1.89587484e-07]]",[0.08534734 0.07099079 0.02891433],"[[ 0.85702913  0.51410532  0.03459465]
 [ 0.5128317  -0.85757346  0.03964096]
 [-0.05004708  0.01623222  0.99861494]]","[np.float64(2692.1242012544453), np.float64(-703.9942112667524), np.float64(677.6852201958892)]","[np.float32(20.655752), np.float32(12.370359), np.float32(59.27414)]"
956,../normshapes/House/D00903.obj,../shapes/House/D00903.obj,7996,[ 5.49086384e-10 -4.92296424e-10 -3.49226948e-09],[ 5.49086384e-10 -4.92296424e-10 -3.49226948e-09],[0.63663477 0.63663477 0.63663477],0.3162554,1.2941939,[-0.24352095  0.25761154 -0.263983    0.3870194  -0.46511495  0.534885  ],[0. 0. 0.],14380,House,Triangle,[0.01312048 0.07271248 0.02267173],"[[ 1.00000000e+00  5.26992241e-09 -7.60781592e-09]
 [ 7.60781590e-09  3.58475909e-09  1.00000000e+00]
 [-5.26992244e-09  1.00000000e+00 -3.58475889e-09]]",[0.16598582 0.06075537 0.03027076],"[[ 0.94197728 -0.30165654  0.14724858]
 [-0.31728389 -0.94333781  0.09718393]
 [-0.10958898  0.13826465  0.98431354]]","[np.float64(-9222.871811472), np.float64(-1681.1586797196096), np.float64(-1733.0357026468005)]","[np.float32(2.8749347), np.float32(47.7222), np.float32(38.58869)]"
957,../normshapes/House/D00941.obj,../shapes/House/D00941.obj,8000,[1.09121902e-09 1.48825347e-09 2.71666795e-09],[1.09121902e-09 1.48825347e-09 2.71666795e-09],[-0.55972916 -0.55972916 -0.55972916],0.2502199,1.2009358,[-0.1972453   0.24852699 -0.10414135  0.38935027 -0.38220298  0.61779696],[0. 0. 0.],15496,House,Triangle,[0.00412478 0.01315423 0.06007989],"[[ 1.00000000e+00 -9.74900937e-10 -1.55765931e-10]
 [-9.74900937e-10 -1.00000000e+00 -8.22657129e-11]
 [ 1.55765930e-10 -8.22658609e-11  1.00000000e+00]]",[0.18864322 0.03988624 0.01296288],"[[ 0.99923917  0.03897611 -0.00139644]
 [ 0.03896837 -0.99922693 -0.00519724]
 [ 0.00159793 -0.00513887  0.99998552]]","[np.float64(3897.6445584918915), np.float64(-243.21087492789067), np.float64(-42.5370787131604)]","[np.float32(1.5589477), np.float32(141.5166), np.float32(119.52629)]"
