Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Vertices_bin,Source
1398,1398,1398,1398,../shapes/Jet/m1282.obj,368,[0.28792804 0.5        0.0576016 ],[0.28792793 0.50000006 0.05760162],[1. 1. 1.],0.23946667,1.1639939611398682,[0.025    0.689896 0.025    0.975    0.025    0.126465],[0. 0. 0.],608,Jet,Triangle,[0.05156743 0.00053593 0.02810865],"[[-9.99321502e-01  3.68311674e-02  1.97971635e-10]
 [ 2.95845783e-10  2.65192223e-09  1.00000000e+00]
 [-3.68311674e-02 -9.99321502e-01  2.66101956e-09]]","(299.667, 770.333]",Subset
1390,1390,1390,1390,../shapes/Jet/m1274.obj,426,[0.29388538 0.50006834 0.08190224],[0.2938856  0.50006825 0.08190231],[1. 1. 1.],0.20717,1.145617923190463,[0.025    0.651634 0.025    0.975    0.025    0.156416],[0. 0. 0.],684,Jet,Triangle,[0.03446634 0.00137589 0.02173128],"[[-9.99002137e-01  4.46599041e-02 -4.72213765e-04]
 [ 4.76025384e-04  7.47127827e-05 -9.99999884e-01]
 [ 4.46598636e-02  9.99002246e-01  9.58974776e-05]]","(299.667, 770.333]",Subset
1297,1297,1297,1297,../shapes/Jet/m1173.obj,2572,[0.52171189 0.40758055 0.10549001],[0.5217137  0.40758133 0.10548988],[1. 1. 1.],0.22531132,1.2425466612135228,[0.025    0.975    0.025    0.790161 0.025    0.261539],[0. 0. 0.],4856,Jet,Triangle,[0.06536075 0.00513234 0.00075454],"[[ 0.99998584 -0.00503968 -0.00170637]
 [-0.00502497 -0.99995109  0.00851905]
 [ 0.00174921  0.00851036  0.99996226]]","(770.333, 9398.0]",Subset
1365,1365,1365,1365,../shapes/Jet/m1247.obj,777,[0.35394082 0.11560275 0.5643955 ],[0.3539409  0.11560268 0.5643955 ],[1. 1. 1.],0.2921659,1.1961545246966672,[0.025    0.680532 0.025    0.338948 0.025    0.975   ],[0. 0. 0.],1546,Jet,Triangle,[0.08552848 0.01259794 0.0026664 ],"[[ 0.00343235 -0.99998878 -0.00326602]
 [-0.08204115  0.00297343 -0.99662451]
 [-0.99662303 -0.00368871  0.08203002]]","(770.333, 9398.0]",Subset
1429,1429,1429,1429,../shapes/Knife/D01120.obj,132,[ 1.84015402e+00 -3.58916717e+00 -2.50151347e-03],[ 1.8401542e+00 -3.5891662e+00 -2.5015215e-03],[1. 1. 1.],0.9675624,4.08955854469494,[ 1.6094    2.068283 -4.32433  -0.26668  -0.1143    0.10795 ],[0. 0. 0.],798,Knife,Triangle,[1.39581794 0.02314081 0.00981243],"[[ 2.33805001e-02  9.99725383e-01 -1.58454005e-03]
 [ 9.99726115e-01 -2.33820810e-02 -9.86633321e-04]
 [ 1.02341222e-03  1.56103809e-03  9.99998258e-01]]","(86.999, 267.333]",Subset
1435,1435,1435,1435,../shapes/Knife/D01175.obj,87,[0.26277126 0.09202124 0.0216869 ],[0.26277122 0.09202125 0.02168691],[1. 1. 1.],0.14588661,0.7779320323515889,[ 0.150967  0.7309   -0.27264   0.244003  0.        0.044   ],[0. 0. 0.],498,Knife,Triangle,[0.02833049 0.00202682 0.00043983],"[[ 0.67281779 -0.73976498  0.00799949]
 [-0.7397978  -0.67282638  0.00196604]
 [-0.00392786  0.00724079  0.99996607]]","(86.999, 267.333]",Subset
1442,1442,1442,1442,../shapes/Knife/m726.obj,417,[0.04533615 0.245984   0.64835061],[0.04533614 0.24598387 0.64835066],[1. 1. 1.],0.3136271,0.9947490977406342,[0.025   0.06534 0.025   0.31723 0.025   0.975  ],[0. 0. 0.],817,Knife,Triangle,[0.00011742 0.11327927 0.00335451],"[[ 9.99999915e-01  2.75594318e-04 -3.07202147e-04]
 [ 3.07019022e-04  6.64267278e-04  9.99999732e-01]
 [-2.75798309e-04  9.99999741e-01 -6.64182609e-04]]","(267.333, 686.0]",Subset
1443,1443,1443,1443,../shapes/Knife/m727.obj,681,[0.30255998 0.42647067 0.05782514],[0.30256012 0.42647046 0.05782529],[1. 1. 1.],0.2866689,1.0393500433547231,[0.025    0.442857 0.025    0.975    0.025    0.081071],[0. 0. 0.],1346,Knife,Triangle,[0.09863559 0.01209119 0.00021404],"[[ 0.07224207 -0.99736017 -0.00733301]
 [-0.99731515 -0.07232323  0.01148217]
 [ 0.0119822  -0.00648383  0.99990719]]","(267.333, 686.0]",Subset
1418,1418,1418,1418,../shapes/Knife/D01015.obj,886,[0.42668441 1.42264546 0.03249354],[0.4266839 1.4226449 0.0324936],[1. 1. 1.],0.72874224,3.516491846061297,[-0.157745  0.966448 -0.662873  2.667893 -0.01905   0.06985 ],[0. 0. 0.],6330,Knife,Triangle,[7.81013896e-01 3.13671054e-02 5.32223594e-04],"[[ 0.0161409   0.99982755  0.00918324]
 [ 0.99985471 -0.01608965 -0.00562831]
 [ 0.00547959 -0.00927275  0.99994199]]","(686.0, 5076.0]",Subset
1425,1425,1425,1425,../shapes/Knife/D01075.obj,726,[0.098425   7.77646451 4.70926877],[0.09842513 7.776461   4.709271  ],[1. 1. 1.],2.7094831,13.357313705959497,[-0.27305   0.4699    0.       11.342797  0.        7.014756],[0. 0. 0.],4374,Knife,Triangle,[ 0.10880632  0.25311063 11.93249034],"[[ 1.00000000e+00  1.48663685e-17  1.00107125e-19]
 [ 0.00000000e+00  4.83087273e-01 -8.75572205e-01]
 [ 0.00000000e+00 -8.75572205e-01 -4.83087273e-01]]","(686.0, 5076.0]",Subset
1454,1454,1454,1454,../shapes/MilitaryVehicle/D00611.obj,2625,[-0.0565285  -0.00684165  0.0368914 ],[-0.05652856 -0.00684159  0.03689144],[1. 1. 1.],0.5815731,2.095481605214765,[-0.908293  0.911727 -0.410172  0.387056 -0.271143  0.394438],[0. 0. 0.],4483,MilitaryVehicle,Triangle,[0.2793399  0.06600683 0.02114261],"[[ 0.99868172 -0.05129621 -0.00187708]
 [-0.05128549 -0.99866959  0.00537035]
 [ 0.00215006  0.005267    0.99998382]]","(718.999, 8528.667]",Subset
1464,1464,1464,1464,../shapes/MilitaryVehicle/D00971.obj,7344,[ 0.04374079  0.01458071 -0.08092766],[ 0.0437408   0.01458069 -0.08092759],[1. 1. 1.],0.4660176,1.913672516083784,[-0.653324  1.00185  -0.348283  0.36262  -0.323094  0.322784],[0. 0. 0.],11866,MilitaryVehicle,Triangle,[0.16064151 0.05398088 0.02346012],"[[ 0.99961579 -0.02729607 -0.00481728]
 [-0.02751805 -0.99813815 -0.05443331]
 [ 0.0033225  -0.05454496  0.99850579]]","(718.999, 8528.667]",Subset
1462,1462,1462,1462,../shapes/MilitaryVehicle/D00933.obj,13652,[ 0.05143804  0.00494081 -0.03924353],[ 0.05143808  0.00494108 -0.03924353],[1. 1. 1.],0.39309353,1.867560980579871,[-0.610985  1.01956  -0.294837  0.314281 -0.203635  0.473183],[0. 0. 0.],16891,MilitaryVehicle,Triangle,[0.10925524 0.01250132 0.04713129],"[[ 0.99826755 -0.0580484   0.00960682]
 [-0.0082936   0.02282155  0.99970515]
 [ 0.05825053  0.99805288 -0.02230058]]","(8528.667, 16961.667]",Subset
1463,1463,1463,1463,../shapes/MilitaryVehicle/D00952.obj,11929,[0.02689321 0.04399972 0.03283559],[0.02689313 0.04399966 0.03283563],[1. 1. 1.],0.6132665,2.285277285042695,[-0.766985  0.817703 -0.578725  0.699645 -0.692033  0.345766],[0. 0. 0.],19260,MilitaryVehicle,Triangle,[0.31635623 0.06021234 0.01770061],"[[ 0.99047802 -0.13692433 -0.01431857]
 [-0.13651638 -0.96340317 -0.23068944]
 [-0.01779244 -0.23044754  0.97292207]]","(8528.667, 16961.667]",Subset
1448,1448,1448,1448,../shapes/MilitaryVehicle/D00173.obj,17299,[0.00431893 0.06811494 0.03541926],[0.00431895 0.06811473 0.03541922],[1. 1. 1.],0.5980506,2.365457172031668,[-0.974003  0.948539 -0.362107  0.51637  -0.632577  0.42926 ],[0. 0. 0.],24950,MilitaryVehicle,Triangle,[0.26340858 0.07829307 0.04716749],"[[ 0.99933675 -0.03612068  0.00462179]
 [-0.03620684 -0.97202713  0.23206101]
 [ 0.0038897   0.23207444  0.97269025]]","(16961.667, 38911.0]",Subset
1451,1451,1451,1451,../shapes/MilitaryVehicle/D00458.obj,17962,[ 0.00323045  0.02731576 -0.11561345],[ 0.00323047  0.02731582 -0.11561391],[1. 1. 1.],0.5236901,2.1148908534154023,[-0.837222  0.958094 -0.430807  0.463285 -0.352818  0.318154],[0. 0. 0.],34011,MilitaryVehicle,Triangle,[0.19244386 0.08747386 0.02424671],"[[ 0.99980851 -0.01868652 -0.00581052]
 [-0.01910002 -0.9964544  -0.08193793]
 [ 0.00425878 -0.08203322  0.9966205 ]]","(16961.667, 38911.0]",Subset
1482,1482,1482,1482,../shapes/Monitor/D00920.obj,1315,[0.30780559 0.05165003 0.04887196],[0.3078057 0.05165   0.048872 ],[1. 1. 1.],0.36256734,2.234926198692829,[-0.658699  1.11174  -0.958221  0.331279 -0.206781  0.237776],[0. 0. 0.],908,Monitor,Triangle,[0.20226569 0.00179904 0.01783235],"[[ 0.9913463   0.11933455 -0.05469723]
 [ 0.06405392 -0.07603307  0.99504576]
 [-0.11458454  0.9899385   0.08301895]]","(170.999, 1605.333]",Subset
1481,1481,1481,1481,../shapes/Monitor/D00919.obj,1551,[ 0.09037583 -0.00992688  0.03625946],[ 0.09037586 -0.00992686  0.0362594 ],[1. 1. 1.],0.56646895,2.1447174626666667,[-0.6975    0.857802 -0.709662  0.525574 -0.588155  0.221191],[0. 0. 0.],2118,Monitor,Triangle,[0.0184463  0.18882573 0.15321042],"[[-0.04969067 -0.99578114  0.07714121]
 [-0.12143306  0.08268713  0.98914956]
 [ 0.99135506 -0.03978401  0.12502953]]","(170.999, 1605.333]",Subset
1466,1466,1466,1466,../shapes/Monitor/D00141.obj,1712,[-0.21448608 -0.0923845  -0.00037829],[-0.21448627 -0.09238447 -0.00037831],[1. 1. 1.],0.35599118,2.514998403340532,[-0.633022  0.995261 -0.797377  0.965054 -0.487189  0.266302],[0. 0. 0.],3200,Monitor,Triangle,[0.09358382 0.08074755 0.03311424],"[[ 0.98135178  0.19172526  0.01378778]
 [ 0.19136998 -0.98123326  0.02363955]
 [-0.01806133  0.02056015  0.99962546]]","(1605.333, 8394.667]",Subset
1472,1472,1472,1472,../shapes/Monitor/D00391.obj,1812,[ 0.15207514 -0.33730033 -0.00200444],[ 0.15207516 -0.33730042 -0.00200444],[1. 1. 1.],0.32950297,2.347255349115442,[-0.866177  1.02537  -0.702046  0.634573 -0.177661  0.203269],[0. 0. 0.],3488,Monitor,Triangle,[0.13069968 0.08511158 0.00242089],"[[ 9.69480224e-01  2.45167504e-01  9.95439834e-04]
 [ 2.45160013e-01 -9.69398854e-01 -1.27447828e-02]
 [ 2.15962835e-03 -1.25998569e-02  9.99918286e-01]]","(1605.333, 8394.667]",Subset
1483,1483,1483,1483,../shapes/Monitor/D00978.obj,16566,[ 0.04770597 -0.11914872 -0.0443986 ],[ 0.04770581 -0.11914854 -0.04439865],[1. 1. 1.],0.6188575,2.709811148495925,[-0.743205  0.982002 -0.77829   0.779547 -0.468857  0.923939],[0. 0. 0.],33161,Monitor,Triangle,[0.1806661  0.1510921  0.08856109],"[[ 0.67599566  0.73610071 -0.0344329 ]
 [ 0.667673   -0.63158982 -0.39409017]
 [ 0.31183752 -0.24341333  0.91842654]]","(8394.667, 29914.0]",Subset
1471,1471,1471,1471,../shapes/Monitor/D00387.obj,20399,[-0.02182173 -0.19168165 -0.03719127],[-0.02182178 -0.19168137 -0.03719123],[1. 1. 1.],0.4238885,2.5070336953986296,[-0.778405  1.02428  -0.762238  0.943545 -0.196281  0.158471],[0. 0. 0.],37916,Monitor,Triangle,[0.00955861 0.1230926  0.11912324],"[[ 0.03717357  0.87826814 -0.4767213 ]
 [ 0.02984468 -0.47781395 -0.87795394]
 [ 0.99886306 -0.01840909  0.04397368]]","(8394.667, 29914.0]",Subset
1488,1488,1488,1488,../shapes/Monoplane/D00098.obj,238,[-0.08704537 -0.00894022 -0.01800624],[-0.08704539 -0.00894021 -0.01800625],[1. 1. 1.],0.5559733,2.525655666384231,[-0.743406  0.986698 -0.913099  0.879603 -0.289175  0.125429],[0. 0. 0.],374,Monoplane,Triangle,[0.30163781 0.00723124 0.06354199],"[[ 0.99871393 -0.04413377  0.024954  ]
 [-0.02447242  0.01141869  0.99963529]
 [ 0.04440261  0.99896037 -0.01032395]]","(237.999, 607.0]",Subset
1487,1487,1487,1487,../shapes/Monoplane/D00043.obj,338,[0.0374087  0.00377895 0.00801132],[0.03740868 0.00377895 0.00801131],[1. 1. 1.],0.6147247,2.5456624131673244,[-0.983905  0.780939 -0.892229  0.886787 -0.137708  0.310427],[0. 0. 0.],556,Monoplane,Triangle,[0.27874095 0.15471857 0.00990519],"[[ 0.99966665 -0.0257709   0.00156637]
 [-0.02574646 -0.99957029 -0.01401272]
 [-0.00192681 -0.01396772  0.99990059]]","(237.999, 607.0]",Subset
1502,1502,1502,1502,../shapes/Monoplane/D00925.obj,713,[-0.05919272  0.00528324  0.02019069],[-0.05919271  0.0052832   0.02019069],[1. 1. 1.],0.4495094,2.57543706451558,[-0.702113  0.936308 -0.970438  0.981183 -0.257026  0.116642],[0. 0. 0.],1344,Monoplane,Triangle,[0.13975648 0.09032512 0.00403213],"[[ 0.99991611  0.01254906 -0.0032073 ]
 [ 0.0125226  -0.99988843 -0.00814337]
 [ 0.00330914 -0.00810252  0.9999617 ]]","(607.0, 1435.333]",Subset
1503,1503,1503,1503,../shapes/Monoplane/D00963.obj,790,[0.00426684 0.06477251 0.01874107],[0.00426678 0.06477253 0.01874108],[1. 1. 1.],0.4046966,2.223217671243554,[-0.98504   0.991529 -0.519261  0.473698 -0.131421  0.091972],[0. 0. 0.],1328,Monoplane,Triangle,[0.11471534 0.08896731 0.00180572],"[[ 0.99986936  0.01608918 -0.0015468 ]
 [ 0.01606852 -0.9997921  -0.01255247]
 [ 0.00174844 -0.01252598  0.99992002]]","(607.0, 1435.333]",Subset
1496,1496,1496,1496,../shapes/Monoplane/D00482.obj,1672,[-0.09422043  0.00365743  0.0179544 ],[-0.09422044  0.00365743  0.0179544 ],[1. 1. 1.],0.38941547,2.3948397661316485,[-0.616611  0.71067  -0.978597  0.983043 -0.200243  0.154089],[0. 0. 0.],2768,Monoplane,Triangle,[0.1188587  0.00290627 0.07367288],"[[ 0.99817049 -0.03901448  0.04619032]
 [-0.04638118 -0.00400074  0.9989158 ]
 [ 0.03878739  0.99923064  0.00580296]]","(1435.333, 7440.0]",Subset
1498,1498,1498,1498,../shapes/Monoplane/D00688.obj,5849,[ 0.16244191  0.00244699 -0.01642804],[ 0.16244183  0.00244699 -0.01642809],[1. 1. 1.],0.44251963,2.470649813398361,[-0.85044   0.574102 -0.991503  0.995217 -0.231137  0.126262],[0. 0. 0.],10232,Monoplane,Triangle,[0.00391614 0.13045815 0.12682277],"[[-0.01453565 -0.98715131  0.15912576]
 [-0.00329415  0.15918899  0.98724263]
 [ 0.99988893 -0.01382603  0.00556574]]","(1435.333, 7440.0]",Subset
1527,1527,1527,1527,../shapes/Motorcycle/m1481.obj,547,[0.18660077 0.27411044 0.48226688],[0.18660088 0.27411017 0.48226693],[1. 1. 1.],0.28843164,1.146192522480181,[0.025    0.348108 0.025    0.578948 0.025    0.975   ],[0. 0. 0.],1036,Motorcycle,Triangle,[0.00223028 0.07640769 0.01601298],"[[ 9.99999975e-01 -2.21027297e-04  3.44225371e-05]
 [-3.82826173e-05 -1.74880819e-02  9.99847071e-01]
 [ 2.20391511e-04  9.99847047e-01  1.74880899e-02]]","(117.999, 6909.333]",Subset
1522,1522,1522,1522,../shapes/Motorcycle/D00880.obj,5713,[-0.1087024  -0.03222371 -0.03237245],[-0.10870238 -0.03222371 -0.03237245],[1. 1. 1.],0.6225525,2.394622022995081,[-0.937374  0.92453  -0.575315  0.682759 -0.472332  0.355181],[0. 0. 0.],11152,Motorcycle,Triangle,[0.28596451 0.11099818 0.01673373],"[[ 0.99104426 -0.13170879  0.02200145]
 [-0.13246675 -0.99047622  0.03754231]
 [-0.01684726  0.04012055  0.99905281]]","(117.999, 6909.333]",Subset
1525,1525,1525,1525,../shapes/Motorcycle/m1479.obj,12097,[0.45563526 0.27871207 0.26143462],[0.45563358 0.27871034 0.26143494],[1. 1. 1.],0.24989623,1.189234818982523,[0.025   0.975   0.025   0.5752  0.025   0.48223],[0. 0. 0.],22065,Motorcycle,Triangle,[0.05669163 0.01378251 0.00227047],"[[ 0.97963603  0.19921755  0.0250125 ]
 [ 0.1988596  -0.97989591  0.01608941]
 [-0.02771494  0.01078779  0.99955766]]","(6909.333, 15290.0]",Subset
1520,1520,1520,1520,../shapes/Motorcycle/D00768.obj,9288,[ 0.20991919 -0.047579   -0.02120981],[ 0.2099197  -0.04757896 -0.02120987],[1. 1. 1.],0.44419867,2.335530503575393,[-0.840389  1.03392  -0.712422  0.407357 -0.433906  0.395409],[0. 0. 0.],18420,Motorcycle,Triangle,[0.16570777 0.04944717 0.01686936],"[[ 0.99264863 -0.11306349 -0.04318973]
 [-0.11352229 -0.99350066 -0.00831418]
 [ 0.04196899 -0.01315606  0.99903229]]","(6909.333, 15290.0]",Subset
1511,1511,1511,1511,../shapes/Motorcycle/D00342.obj,35829,[-0.0045783  -0.001707   -0.02640456],[-0.00457839 -0.00170699 -0.02640459],[1. 1. 1.],0.48199198,2.1683699783267545,[-0.89977   0.874228 -0.594816  0.405034 -0.386973  0.35805 ],[0. 0. 0.],64374,Motorcycle,Triangle,[0.2051177  0.05276264 0.01287457],"[[ 0.99860843 -0.05271462 -0.00153886]
 [-0.05243416 -0.99557282  0.07800911]
 [ 0.00564427  0.07781986  0.99695146]]","(15290.0, 46694.0]",Subset
1528,1528,1528,1528,../shapes/Motorcycle/m1482.obj,15291,[0.4703092  0.1774526  0.20067564],[0.47030962 0.17745277 0.20067574],[1. 1. 1.],0.22979999,1.147629006425055,[0.025    0.975    0.025    0.330779 0.025    0.591614],[0. 0. 0.],29064,Motorcycle,Triangle,[0.05766588 0.00749331 0.00200467],"[[ 9.97921031e-01  6.44476832e-02 -3.34254267e-04]
 [ 9.47531301e-04 -9.48555950e-03  9.99954562e-01]
 [-6.44415842e-02  9.97876004e-01  9.52690552e-03]]","(15290.0, 46694.0]",Subset
1538,1538,1538,1538,../shapes/Mug/D00684.obj,1723,[-0.33803916 -0.0411342  -0.00701156],[-0.33803922 -0.04113424 -0.00701155],[1. 1. 1.],0.6753196,2.563448460412317,[-1.00719   0.689566 -0.672208  0.699664 -0.675927  0.66953 ],[0. 0. 0.],3446,Mug,Triangle,[0.24100028 0.17473274 0.07981545],"[[ 9.08469205e-01 -4.17455804e-01 -2.03557130e-02]
 [-4.17950910e-01 -9.07489457e-01 -4.21891269e-02]
 [ 8.60498983e-04 -4.68352114e-02  9.98902259e-01]]","(737.999, 1750.0]",Subset
1546,1546,1546,1546,../shapes/Mug/D00825.obj,1166,[-0.10894664 -0.18725805  0.00676664],[-0.10894649 -0.18725802  0.00676655],[1. 1. 1.],0.75120544,2.875500179252825,[-0.962805  0.814625 -0.728043  1.04458  -0.680457  0.722059],[0. 0. 0.],1800,Mug,Triangle,[0.31561449 0.15224994 0.13783481],"[[ 0.91093487 -0.41021023 -0.04387735]
 [-0.41189398 -0.91032376 -0.04066952]
 [ 0.02325954 -0.05512009  0.99820878]]","(737.999, 1750.0]",Subset
1537,1537,1537,1537,../shapes/Mug/D00427.obj,5682,[-0.23383769 -0.1411947   0.08564177],[-0.23383798 -0.1411947   0.08564167],[1. 1. 1.],0.6809179,2.461837255875448,[-1.13502   0.670544 -0.74306   0.668529 -0.34153   0.557357],[0. 0. 0.],10944,Mug,Triangle,[0.37925786 0.10637228 0.03573016],"[[ 0.98352901 -0.16961152 -0.06247087]
 [-0.16671944 -0.98478848  0.04895187]
 [ 0.0698234   0.03773048  0.99684558]]","(1750.0, 5696.0]",Subset
1540,1540,1540,1540,../shapes/Mug/D00705.obj,4158,[-0.11927863 -0.00146241  0.0483372 ],[-0.1192787  -0.0014624   0.04833718],[1. 1. 1.],0.60448545,2.3401281370074845,[-0.900868  0.851468 -0.52377   0.668713 -0.463548  0.528169],[0. 0. 0.],7584,Mug,Triangle,[0.21730545 0.09313093 0.07965234],"[[ 0.95430346 -0.29276912 -0.05992618]
 [-0.03595606  0.08658442 -0.99559545]
 [-0.29666828 -0.95225489 -0.07210099]]","(1750.0, 5696.0]",Subset
1539,1539,1539,1539,../shapes/Mug/D00685.obj,5703,[-0.41582711  0.00686659  0.00557748],[-0.41582766  0.00686665  0.00557752],[1. 1. 1.],0.54881567,2.334758916462332,[-0.865429  0.751615 -0.389794  0.739635 -0.633452  0.615811],[0. 0. 0.],11040,Mug,Triangle,[0.20471037 0.12378044 0.04710894],"[[ 0.8152953   0.57891218  0.01242029]
 [ 0.57889459 -0.81440592 -0.0402994 ]
 [ 0.01321466 -0.04004595  0.99911045]]","(5696.0, 37360.0]",Subset
1553,1553,1553,1553,../shapes/Mug/m506.obj,8692,[0.62186898 0.21718702 0.35370269],[0.6218681  0.21718785 0.3537019 ],[1. 1. 1.],0.2564858,1.2116934908724066,[0.025    0.975    0.025    0.389901 0.025    0.682684],[0. 0. 0.],17461,Mug,Triangle,[0.05980245 0.01362821 0.01657391],"[[-9.99833719e-01 -1.82352179e-02 -1.05974576e-04]
 [-1.82351681e-02  9.99833623e-01 -4.53441795e-04]
 [-1.14225554e-04  4.51433932e-04  9.99999892e-01]]","(5696.0, 37360.0]",Subset
1585,1585,1585,1585,../shapes/MultiSeat/m782.obj,40,[0.49986712 0.23008    0.14299985],[0.49986714 0.23007996 0.14299986],[1. 1. 1.],0.42358017,1.0797310326660228,[0.025    0.975    0.025    0.42384  0.025    0.347871],[0. 0. 0.],46,MultiSeat,Triangle,[0.15418553 0.02516984 0.00902433],"[[ 1.00000000e+00  7.47276089e-06  6.50336160e-06]
 [ 2.03741266e-06 -7.97592536e-01  6.03196606e-01]
 [-9.69457668e-06  6.03196606e-01  7.97592536e-01]]","(23.999, 337.333]",Subset
1570,1570,1570,1570,../shapes/MultiSeat/D00588.obj,307,[-0.22477895  0.03932438 -0.04861944],[-0.22477897  0.03932439 -0.04861945],[1. 1. 1.],0.72411543,2.31037523687495,[-1.13013   0.708881 -0.605045  0.55404  -0.54849   0.234066],[0. 0. 0.],435,MultiSeat,Triangle,[0.44702662 0.10252652 0.02615734],"[[ 0.99408978  0.08913476  0.06197185]
 [ 0.08996816 -0.99588625 -0.0107847 ]
 [-0.06075563 -0.01629645  0.99801963]]","(23.999, 337.333]",Subset
1562,1562,1562,1562,../shapes/MultiSeat/D00237.obj,1940,[ 0.12106377  0.01387558 -0.08325663],[ 0.12106372  0.01387557 -0.08325665],[1. 1. 1.],0.6432056,2.322692498202532,[-0.787628  1.05976  -0.332612  0.677802 -0.415469  0.564899],[0. 0. 0.],3840,MultiSeat,Triangle,[0.35207274 0.06568379 0.02919719],"[[ 0.99697022  0.06939381  0.03514073]
 [ 0.0425217  -0.86451139  0.50081131]
 [-0.06513276  0.49779972  0.86484285]]","(337.333, 2493.333]",Subset
1588,1588,1588,1588,../shapes/MultiSeat/m829.obj,540,[0.49915947 0.15857486 0.16522709],[0.49915946 0.1585748  0.16522703],[1. 1. 1.],0.29674926,1.0492566133184584,[0.025    0.975    0.025    0.321351 0.025    0.357589],[0. 0. 0.],1032,MultiSeat,Triangle,[0.09026009 0.00273852 0.01048869],"[[ 9.99999870e-01  4.84637062e-04 -1.59823556e-04]
 [ 3.79807566e-04 -9.15997264e-01 -4.01184331e-01]
 [ 3.40826736e-04 -4.01184218e-01  9.15997329e-01]]","(337.333, 2493.333]",Subset
1576,1576,1576,1576,../shapes/MultiSeat/D00985.obj,10614,[ 0.12902232 -0.17410871  0.00841554],[ 0.12902278 -0.1741087   0.00841553],[1. 1. 1.],0.7399778,2.4589488591619872,[-0.749657  0.968555 -0.853009  0.58532  -0.495404  0.51721 ],[0. 0. 0.],21196,MultiSeat,Triangle,[0.42648251 0.10111895 0.04911002],"[[ 9.86750340e-01  1.61089038e-01  1.93413850e-02]
 [ 1.62243359e-01 -9.80379123e-01 -1.11954758e-01]
 [-9.27205764e-04 -1.13609407e-01  9.93525059e-01]]","(2493.333, 41265.0]",Subset
1574,1574,1574,1574,../shapes/MultiSeat/D00652.obj,4607,[-0.08406154 -0.03019302 -0.08748689],[-0.08406154 -0.03019305 -0.08748694],[1. 1. 1.],0.6522314,2.2180207556602576,[-0.937255  0.745072 -0.486303  0.660368 -0.512286  0.367792],[0. 0. 0.],9182,MultiSeat,Triangle,[0.37710846 0.06662657 0.03188227],"[[ 0.99194281 -0.08786451  0.09126489]
 [-0.07949255 -0.99261426 -0.09163988]
 [-0.09864272 -0.08364664  0.99160116]]","(2493.333, 41265.0]",Subset
1617,1617,1617,1617,../shapes/Musical_Instrument/m641.obj,1864,[0.17692297 0.09079295 0.37998142],[0.176923   0.09079288 0.3799808 ],[1. 1. 1.],0.28641206,1.0024487888317022,[0.025   0.33061 0.025   0.1199  0.025   0.975  ],[0. 0. 0.],3600,Musical_Instrument,Triangle,[0.09076115 0.00356269 0.00075548],"[[ 0.00187866 -0.99994709  0.01011341]
 [-0.00111112  0.01011134  0.99994826]
 [ 0.99999762  0.0018898   0.00109206]]","(226.999, 3051.333]",Subset
1620,1620,1620,1620,../shapes/Musical_Instrument/m645.obj,362,[0.33523723 0.31593342 0.6334258 ],[0.33523712 0.31593305 0.63342565],[1. 1. 1.],0.27893215,1.3286758573637152,[0.025    0.635996 0.025    0.724688 0.025    0.975   ],[0. 0. 0.],266,Musical_Instrument,Triangle,[0.01100226 0.0345728  0.05196015],"[[-0.11674459  0.99231516  0.04100401]
 [ 0.94909433  0.12363123 -0.28971585]
 [ 0.2925588  -0.00509391  0.95623397]]","(226.999, 3051.333]",Subset
1607,1607,1607,1607,../shapes/Musical_Instrument/m630.obj,4694,[0.21011403 0.50794073 0.09658693],[0.21011378 0.5079415  0.09658654],[1. 1. 1.],0.2631786,1.0246859531572334,[0.025    0.397421 0.025    0.975    0.025    0.118722],[0. 0. 0.],9011,Musical_Instrument,Triangle,[0.08257761 0.00308173 0.00035703],"[[ 7.39524708e-04  9.99977310e-01 -6.69568674e-03]
 [ 9.99913152e-01 -6.51340153e-04  1.31629676e-02]
 [-1.31583078e-02  6.70483958e-03  9.99890946e-01]]","(3051.333, 7705.0]",Subset
1604,1604,1604,1604,../shapes/Musical_Instrument/m627.obj,7445,[0.19935262 0.36485062 0.0679528 ],[0.19935271 0.36485127 0.06795309],[1. 1. 1.],0.22612226,1.0083851174599825,[0.025    0.356581 0.025    0.975    0.025    0.091291],[0. 0. 0.],13529,Musical_Instrument,Triangle,[0.06472399 0.00752063 0.00051503],"[[ 0.06292402 -0.99785479 -0.01806609]
 [-0.9979461  -0.06312693  0.01088949]
 [ 0.01200658 -0.01734377  0.99977749]]","(3051.333, 7705.0]",Subset
1615,1615,1615,1615,../shapes/Musical_Instrument/m639.obj,23238,[0.79887723 0.19344755 0.1307077 ],[0.7988771  0.19344904 0.13070796],[1. 1. 1.],0.16972339,1.018693442020188,[0.025    0.975    0.025    0.365667 0.025    0.1635  ],[0. 0. 0.],45776,Musical_Instrument,Triangle,[0.05583909 0.00033976 0.00157581],"[[ 0.99966336 -0.02590081 -0.00152422]
 [-0.0014736   0.00197339 -0.99999697]
 [-0.02590374 -0.99966257 -0.00193456]]","(7705.0, 47076.0]",Subset
