,New Path,Orig Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Prev Eigenvalue,Prev Eigenvectors,FlippingMomentumBefore,FlippingMomentumAfter
198,../normshapes/Insect/m2.obj,../shapes/Insect/m2.obj,8000,[-8.82636186e-13 -1.11625013e-10  1.71248757e-11],[-8.82636186e-13 -1.11625013e-10  1.71248757e-11],[0.99718601 0.99718601 0.99718601],0.26113012,1.2699053,[-0.24197948  0.24782622 -0.46587953  0.5341205  -0.2919705   0.31856188],[0. 0. 0.],15748,Insect,Triangle,[0.05584048 0.00631581 0.01914491],"[[ 0.24253209  0.97014118 -0.00206908]
 [ 0.9396697  -0.2343829   0.24916966]
 [-0.24124479  0.06237589  0.96845764]]",[0.06480313 0.01459015 0.00824354],"[[ 0.01130951 -0.99993238  0.00270751]
 [-0.33391823 -0.00632893 -0.9425808 ]
 [-0.9425342  -0.00975604  0.33396723]]","[np.float64(777.6989764504428), np.float64(664.3896636394329), np.float64(2406.516758532823)]","[np.float32(20.007177), np.float32(36.206535), np.float32(55.8316)]"
199,../normshapes/Jet/m1173.obj,../shapes/Jet/m1173.obj,7999,[-2.51911499e-11  1.21192813e-11 -1.83650505e-11],[-2.51911499e-11  1.21192813e-11 -1.83650505e-11],[1.04908097 1.04908097 1.04908097],0.21000443,1.3075387,[-0.4042927   0.59570724 -0.40563944  0.4005401  -0.08525814  0.15914369],[0. 0. 0.],15854,Jet,Triangle,[0.05345268 0.00091913 0.00664102],"[[ 9.99990523e-01  3.07505771e-03 -3.08192662e-03]
 [ 3.08180920e-03  4.29220482e-05  9.99995250e-01]
 [-3.07517539e-03  9.99995271e-01 -3.34449003e-05]]",[0.06536075 0.00513234 0.00075454],"[[ 0.99998584 -0.00503968 -0.00170636]
 [-0.00502497 -0.99995109  0.00851905]
 [ 0.00174921  0.00851036  0.99996226]]","[np.float64(1585.885132341465), np.float64(821.7204493333571), np.float64(55.8794949561426)]","[np.float32(201.61014), np.float32(2.1565173), np.float32(6.881119)]"
200,../normshapes/Jet/m1200.obj,../shapes/Jet/m1200.obj,6978,[-5.65612383e-11  5.18200833e-11 -3.35423419e-12],[-5.65612383e-11  5.18200833e-11 -3.35423419e-12],[1.03126955 1.03126955 1.03126955],0.2161089,1.133587,[-0.5530847   0.44691536 -0.23710406  0.23596011 -0.07086116  0.17658529],[0. 0. 0.],24128,Jet,Triangle,[0.04989503 0.00673825 0.00197734],"[[-9.99999636e-01 -8.52668687e-04  2.62909432e-07]
 [-8.52668561e-04  9.99999200e-01 -9.34575323e-04]
 [-5.33973893e-07  9.34575207e-04  9.99999563e-01]]",[0.0046009  0.00150392 0.06279141],"[[-9.99999478e-01 -1.02129307e-03 -4.21542030e-05]
 [-1.02215324e-03  9.99316679e-01  3.69476696e-02]
 [-4.39099911e-06 -3.69476933e-02  9.99317201e-01]]","[np.float64(31.13014632253549), np.float64(4.5175250324287735), np.float64(159.4423798864556)]","[np.float32(396.75327), np.float32(0.93072945), np.float32(42.931934)]"
201,../normshapes/Jet/m1247.obj,../shapes/Jet/m1247.obj,8000,[5.53077371e-11 3.04664809e-11 3.10451469e-11],[5.53077371e-11 3.04664809e-11 3.10451469e-11],[1.07953846 1.07953846 1.07953846],0.2469671,1.303981,[-0.39321053  0.60678947 -0.35294306  0.35476178 -0.13850464  0.30817208],[0. 0. 0.],15992,Jet,Triangle,[0.05471074 0.00319998 0.01635989],"[[-9.63305523e-01  2.68407086e-01 -3.25439606e-04]
 [ 1.00010607e-03  2.37687160e-03 -9.99996675e-01]
 [ 2.68405420e-01  9.63302645e-01  2.55808909e-03]]",[0.08552848 0.01259794 0.0026664 ],"[[ 0.00343235 -0.99998878 -0.00326601]
 [-0.08204115  0.00297343 -0.99662451]
 [-0.99662303 -0.00368871  0.08203002]]","[np.float64(211.91139885981116), np.float64(25.317111422542567), np.float64(619.4667285716778)]","[np.float32(51.62958), np.float32(0.93167853), np.float32(34.98917)]"
202,../normshapes/Jet/m1268.obj,../shapes/Jet/m1268.obj,7999,[-1.72232077e-11 -1.20985422e-10 -6.76407549e-12],[-1.72232077e-11 -1.20985422e-10 -6.76407549e-12],[1.05497539 1.05497539 1.05497539],0.26751402,1.1593754,[-0.49265793  0.5073421  -0.19546922  0.38503996 -0.02174724  0.06287301],[0. 0. 0.],15978,Jet,Triangle,[6.95970505e-02 1.49845736e-02 8.72561010e-05],"[[ 9.92916391e-01  1.18013349e-01  1.37800706e-02]
 [ 1.18814640e-01 -9.85870188e-01 -1.18080709e-01]
 [ 3.49739201e-04 -1.18881545e-01  9.92908382e-01]]",[0.00031748 0.02878783 0.02955433],"[[-5.33952961e-02 -9.98528342e-01  9.49169152e-03]
 [-1.34099121e-07 -9.50524403e-03 -9.99954824e-01]
 [-9.98573454e-01  5.33928852e-02 -5.07401418e-04]]","[np.float64(25.796917155041516), np.float64(98.97841870290776), np.float64(1.9135805379226674)]","[np.float32(31.964237), np.float32(131.314), np.float32(2.3211758)]"
203,../normshapes/Jet/m1274.obj,../shapes/Jet/m1274.obj,8000,[-1.03576895e-10  2.52964583e-11 -3.17634203e-11],[-1.03576895e-10  2.52964583e-11 -3.17634203e-11],[-1.05083013 -1.05083013 -1.05083013],0.22677724,1.2034956,[-0.34391382  0.30753013 -0.0636686   0.09132449 -0.4757789   0.524221  ],[0. 0. 0.],15958,Jet,Triangle,[0.00103561 0.02913076 0.03315605],"[[-0.17444877 -0.95708453  0.23142349]
 [-0.9832684   0.15680265 -0.09271565]
 [-0.05244889  0.24372554  0.968425  ]]",[0.03446634 0.00137589 0.02173128],"[[-9.99002137e-01  4.46599035e-02 -4.72180317e-04]
 [ 4.75992131e-04  7.47178931e-05 -9.99999884e-01]
 [ 4.46598631e-02  9.99002246e-01  9.59010975e-05]]","[np.float64(71.13198502292659), np.float64(179.76395167142613), np.float64(5.155332723712457)]","[np.float32(33.48749), np.float32(3.8651528), np.float32(39.68131)]"
204,../normshapes/Jet/m1282.obj,../shapes/Jet/m1282.obj,7160,[ 1.03603133e-10 -1.18336915e-10 -1.19019064e-11],[ 1.03603133e-10 -1.18336915e-10 -1.19019064e-11],[1.05208015 1.05208015 1.05208015],0.24137701,1.2250475,[-0.30910128  0.39042765 -0.49907303  0.500927   -0.03462853  0.07214463],[0. 0. 0.],14304,Jet,Triangle,[0.00028213 0.03772776 0.0341734 ],"[[-8.00812255e-03 -9.99936458e-01  7.93404249e-03]
 [ 6.37947847e-05  7.93378601e-03  9.99968525e-01]
 [ 9.99967932e-01 -8.00837664e-03 -2.56000387e-07]]",[0.05156743 0.00053593 0.02810865],"[[-9.99321502e-01  3.68311676e-02  2.01494982e-17]
 [ 1.89022628e-17 -2.56637153e-17  1.00000000e+00]
 [-3.68311676e-02 -9.99321502e-01 -2.88706612e-17]]","[np.float64(63.062444170614), np.float64(163.43574314446386), np.float64(1.9480400870189973)]","[np.float32(172.32132), np.float32(2.4407163), np.float32(1.1032896)]"
205,../normshapes/Knife/D01015.obj,../shapes/Knife/D01015.obj,7998,[9.42399351e-11 3.14526761e-11 6.16038242e-13],[9.42399351e-11 3.14526761e-11 6.16038242e-13],[-0.30024102 -0.30024102 -0.30024102],0.24279954,1.0559664,[-0.4454242   0.5545758  -0.1567521   0.18133801 -0.01253475  0.01503476],[0. 0. 0.],47717,Knife,Triangle,[7.32689465e-02 3.37139970e-05 1.40752923e-03],"[[-9.99987628e-01 -4.97430060e-03 -2.30142274e-06]
 [-2.71239245e-05  4.99008741e-03  9.99987549e-01]
 [ 4.97422718e-03 -9.99975177e-01  4.99016060e-03]]",[7.81013904e-01 3.13671056e-02 5.32223583e-04],"[[ 0.0161409   0.99982755  0.00918324]
 [ 0.99985471 -0.01608965 -0.00562831]
 [ 0.00547959 -0.00927275  0.99994199]]","[np.float64(1331.3403051378034), np.float64(16389.1989977566), np.float64(9.156087900694489)]","[np.float32(621.57495), np.float32(0.6677382), np.float32(0.013374197)]"
206,../normshapes/Knife/D01075.obj,../shapes/Knife/D01075.obj,5638,[-1.49184232e-11 -1.49294935e-11 -3.51622621e-12],[-1.49184232e-11 -1.49294935e-11 -3.51622621e-12],[0.07593333 0.07593333 0.07593333],0.25414217,1.0100082,[-0.3776831   0.6223169  -0.07127671  0.05880101 -0.02823569  0.02830056],[0. 0. 0.],33864,Knife,Triangle,[0.08884847 0.0002512  0.00103953],"[[ 9.99999946e-01 -3.27541352e-04  2.67164072e-07]
 [-1.35024807e-07 -1.22790197e-03 -9.99999246e-01]
 [-3.27541433e-04 -9.99999192e-01  1.22790194e-03]]",[ 0.10880632  0.25311061 11.93249027],"[[ 1.00000000e+00  1.38972267e-17  3.44130406e-20]
 [ 0.00000000e+00  4.83087274e-01 -8.75572205e-01]
 [ 0.00000000e+00 -8.75572205e-01 -4.83087274e-01]]","[np.float64(180.0072340708171), np.float64(304777.49385983654), np.float64(109701.35388785628)]","[np.float32(728.19653), np.float32(3.4450176), np.float32(0.018569497)]"
207,../normshapes/Knife/D01120.obj,../shapes/Knife/D01120.obj,5213,[ 1.65195153e-10  1.90493393e-11 -4.07903053e-12],[ 1.65195153e-10  1.90493393e-11 -4.07903053e-12],[-0.24609821 -0.24609821 -0.24609821],0.20941253,1.0089985,[-0.3086733   0.6913267  -0.05495642  0.06781151 -0.02718147  0.02764507],[0. 0. 0.],31302,Knife,Triangle,[0.06048761 0.00049741 0.0011621 ],"[[-9.99999214e-01 -1.25340344e-03 -7.24927949e-09]
 [-1.60609801e-06  1.27560483e-03  9.99999186e-01]
 [ 1.25340241e-03 -9.99998401e-01  1.27560584e-03]]",[1.39581798 0.02314081 0.00981243],"[[ 2.33804997e-02  9.99725383e-01 -1.58454125e-03]
 [ 9.99726115e-01 -2.33820806e-02 -9.86633964e-04]
 [ 1.02341289e-03  1.56103928e-03  9.99998258e-01]]","[np.float64(2777.954408528727), np.float64(-10547.2749401029), np.float64(-0.28693490999999627)]","[np.float32(581.63446), np.float32(5.9374957), np.float32(0.22738965)]"
208,../normshapes/Knife/D01175.obj,../shapes/Knife/D01175.obj,5064,[ 2.39640360e-12  1.65386511e-11 -1.84882588e-11],[ 2.39640360e-12  1.65386511e-11 -1.84882588e-11],[1.31954825 1.31954825 1.31954825],0.24242802,1.0223901,[-0.3886219   0.6113781  -0.08610601  0.11740654 -0.02761178  0.03455143],[0. 0. 0.],30360,Knife,Triangle,[0.07495804 0.00036318 0.00204692],"[[ 9.99866305e-01 -1.63513361e-02  8.07231408e-05]
 [-1.81056545e-05 -6.04384250e-03 -9.99981736e-01]
 [-1.63515254e-02 -9.99848041e-01  6.04333052e-03]]",[0.02833049 0.00202682 0.00043983],"[[ 0.67281778 -0.73976499  0.00799949]
 [-0.73979781 -0.67282637  0.00196604]
 [-0.00392786  0.00724079  0.99996607]]","[np.float64(38.23884853474733), np.float64(8.962208236531005), np.float64(0.3556308847999996)]","[np.float32(252.01894), np.float32(3.2810626), np.float32(2.6626148)]"
209,../normshapes/Knife/m726.obj,../shapes/Knife/m726.obj,6097,[ 2.05306831e-11  6.05137677e-12 -2.64163683e-10],[ 2.05306831e-11  6.05137677e-12 -2.64163683e-10],[1.05354345 1.05354345 1.05354345],0.2583024,1.0510149,[-0.09844538  0.21127236 -0.03556542  0.05774733 -0.37992328  0.6200768 ],[0. 0. 0.],12190,Knife,Triangle,[0.07924213 0.00565841 0.00011659],"[[ 0.06541272 -0.99785508 -0.00253421]
 [-0.06210194 -0.00153624 -0.99806863]
 [-0.99592396 -0.06544376  0.06206923]]",[0.00011742 0.11327926 0.00335451],"[[ 9.99999915e-01  2.75593717e-04 -3.07200775e-04]
 [ 3.07017651e-04  6.64267253e-04  9.99999732e-01]
 [-2.75797707e-04  9.99999741e-01 -6.64182584e-04]]","[np.float64(1.7688812281551143), np.float64(51.84880429137028), np.float64(441.75489678106413)]","[np.float32(21.682634), np.float32(0.90478605), np.float32(133.29718)]"
210,../normshapes/Knife/m727.obj,../shapes/Knife/m727.obj,8000,[-4.07126208e-11 -9.82595338e-13  4.89526997e-12],[-4.07126208e-11 -9.82595338e-13  4.89526997e-12],[-1.01402426 -1.01402426 -1.01402426],0.25443715,1.1147906,[-0.38778406  0.61221594 -0.20611957  0.2832358  -0.02893287  0.02842039],[0. 0. 0.],15984,Knife,Triangle,[6.20076895e-02 9.08257452e-05 1.52328215e-02],"[[-9.99980912e-01  6.17868760e-03 -6.61602819e-06]
 [ 2.42922480e-05  5.00231306e-03  9.99987488e-01]
 [-6.17864339e-03 -9.99968400e-01  5.00236767e-03]]",[0.09863559 0.01209119 0.00021404],"[[ 0.07224208 -0.99736017 -0.00733301]
 [-0.99731515 -0.07232324  0.01148217]
 [ 0.0119822  -0.00648382  0.99990719]]","[np.float64(139.36929704800454), np.float64(381.6824717646471), np.float64(4.768538648741434)]","[np.float32(132.59361), np.float32(9.609951), np.float32(0.2313785)]"
211,../normshapes/MilitaryVehicle/D00173.obj,../shapes/MilitaryVehicle/D00173.obj,7999,[ 5.12941822e-11 -8.98729486e-11 -2.40127522e-11],[ 5.12941822e-11 -8.98729486e-11 -2.40127522e-11],[0.52489966 0.52489966 0.52489966],0.31882766,1.2020849,[-0.51647776  0.4835222  -0.19923207  0.20453717 -0.16450813  0.3665082 ],[0. 0. 0.],12164,MilitaryVehicle,Triangle,[0.07502258 0.02249375 0.01223125],"[[ 9.99845897e-01  1.37705362e-02  1.08882459e-02]
 [ 1.37749826e-02 -9.99905065e-01 -3.33466135e-04]
 [-1.08826202e-02 -4.83400144e-04  9.99940666e-01]]",[0.26340858 0.07829307 0.04716749],"[[ 0.99933675 -0.03612068  0.00462179]
 [-0.03620684 -0.97202713  0.23206101]
 [ 0.0038897   0.23207444  0.97269025]]","[np.float64(150.2382710040024), np.float64(928.8098097814465), np.float64(194.6051813295442)]","[np.float32(0.21459633), np.float32(1.4786059), np.float32(19.823204)]"
212,../normshapes/MilitaryVehicle/D00458.obj,../shapes/MilitaryVehicle/D00458.obj,8000,[-3.30078365e-11  2.33208084e-11  2.70875944e-11],[-3.30078365e-11  2.33208084e-11  2.70875944e-11],[-0.56305301 -0.56305301 -0.56305301],0.30791375,1.1656947,[-0.45938185  0.5406181  -0.23930731  0.24373257 -0.10929833  0.24498515],[0. 0. 0.],14922,MilitaryVehicle,Triangle,[0.068494   0.00641436 0.02967519],"[[ 9.99796293e-01  2.01625536e-02 -9.18411260e-04]
 [ 9.24368980e-04 -2.86166573e-04  9.99999532e-01]
 [-2.01622813e-02  9.99796674e-01  3.04745918e-04]]",[0.19244386 0.08747386 0.02424671],"[[ 0.99980851 -0.01868652 -0.00581052]
 [-0.01910002 -0.9964544  -0.08193793]
 [ 0.00425878 -0.08203322  0.9966205 ]]","[np.float64(296.4395919195626), np.float64(583.8529139604328), np.float64(-862.4367428063963)]","[np.float32(26.642525), np.float32(3.0477498), np.float32(35.041435)]"
213,../normshapes/MilitaryVehicle/D00611.obj,../shapes/MilitaryVehicle/D00611.obj,8000,[-6.18829290e-11  5.20194590e-11  7.56397469e-11],[-6.18829290e-11  5.20194590e-11  7.56397469e-11],[0.55121046 0.55121046 0.55121046],0.2939566,1.1501313,[-0.44115227  0.5588477  -0.22077027  0.22378132 -0.19363715  0.1601652 ],[0. 0. 0.],15129,MilitaryVehicle,Triangle,[0.0664115  0.00724811 0.02098326],"[[ 9.99999942e-01 -2.37793522e-04 -2.43878073e-04]
 [-2.43879827e-04 -7.34817289e-06 -9.99999970e-01]
 [-2.37791722e-04 -9.99999972e-01  7.40616551e-06]]",[0.2793399  0.06600683 0.02114261],"[[ 0.99868172 -0.05129621 -0.00187708]
 [-0.05128549 -0.99866959  0.00537035]
 [ 0.00215006  0.005267    0.99998382]]","[np.float64(-308.2206702665684), np.float64(-13.912368966725353), np.float64(43.48458896714018)]","[np.float32(9.698124), np.float32(1.7499174), np.float32(4.6863317)]"
214,../normshapes/MilitaryVehicle/D00933.obj,../shapes/MilitaryVehicle/D00933.obj,8000,[-4.71999329e-11 -5.74727892e-11 -2.02623482e-11],[-4.71999329e-11 -5.74727892e-11 -2.02623482e-11],[-0.61331433 -0.61331433 -0.61331433],0.2397606,1.1113383,[-0.5925751   0.4074249  -0.18676135  0.19461595 -0.09541752  0.2039555 ],[0. 0. 0.],12203,MilitaryVehicle,Triangle,[0.04100081 0.00406095 0.01794434],"[[ 9.97697139e-01 -4.81393376e-02 -4.77809910e-02]
 [-4.77170770e-02  2.47667109e-03 -9.98857821e-01]
 [-4.82026917e-02 -9.98837560e-01 -1.73899174e-04]]",[0.10925524 0.01250132 0.04713129],"[[ 0.99826755 -0.0580484   0.00960682]
 [-0.0082936   0.02282155  0.99970515]
 [ 0.05825053  0.99805288 -0.02230058]]","[np.float64(367.8500320322776), np.float64(41.707406036493154), np.float64(-32.366193158823954)]","[np.float32(20.365929), np.float32(4.542659), np.float32(13.734192)]"
215,../normshapes/MilitaryVehicle/D00952.obj,../shapes/MilitaryVehicle/D00952.obj,8000,[-2.63753464e-11  8.71377779e-11  6.84110546e-12],[-2.63753464e-11  8.71377779e-11  6.84110546e-12],[-0.68184727 -0.68184727 -0.68184727],0.42378724,1.4209595,[-0.50145644  0.4985436  -0.37965107  0.36470434 -0.15792124  0.5240325 ],[0. 0. 0.],12278,MilitaryVehicle,Triangle,[0.14392797 0.01029486 0.03431045],"[[ 9.99995838e-01 -2.86790277e-03  3.15285339e-04]
 [-3.15872038e-04 -2.04123701e-04  9.99999929e-01]
 [ 2.86783821e-03  9.99995867e-01  2.05028742e-04]]",[0.31635623 0.06021234 0.01770061],"[[ 0.99047802 -0.13692433 -0.01431857]
 [-0.13651638 -0.96340317 -0.23068944]
 [-0.01779244 -0.23044754  0.97292207]]","[np.float64(570.9800164194854), np.float64(376.32832292945557), np.float64(81.83261742773414)]","[np.float32(13.097515), np.float32(8.113344), np.float32(47.179558)]"
216,../normshapes/MilitaryVehicle/D00971.obj,../shapes/MilitaryVehicle/D00971.obj,7344,[-7.31083149e-11 -3.28121514e-11  6.83062225e-11],[-7.31083149e-11 -3.28121514e-11  6.83062225e-11],[-0.60570735 -0.60570735 -0.60570735],0.28227028,1.1473407,[-0.41989276  0.5801073  -0.20476387  0.20724502 -0.13917503  0.2437602 ],[0. 0. 0.],13374,MilitaryVehicle,Triangle,[0.05893638 0.00860708 0.01980458],"[[ 9.99966847e-01 -8.13969511e-03  2.22423908e-04]
 [-2.21515115e-04  1.12550842e-04  9.99999969e-01]
 [ 8.13971990e-03  9.99966866e-01 -1.10744045e-04]]",[0.16064151 0.05398088 0.02346012],"[[ 0.99961579 -0.02729607 -0.00481728]
 [-0.02751805 -0.99813815 -0.05443331]
 [ 0.0033225  -0.05454496  0.99850579]]","[np.float64(427.0964982897274), np.float64(74.94220320694602), np.float64(-183.2268398323361)]","[np.float32(42.227375), np.float32(2.325331), np.float32(28.819187)]"
217,../normshapes/Monitor/D00141.obj,../shapes/Monitor/D00141.obj,8000,[-4.59676812e-11  4.70444093e-11  9.03668251e-13],[-4.59676812e-11  4.70444093e-11  9.03668251e-13],[0.61935329 0.61935329 0.61935329],0.35651726,1.4271475,[-0.41934225  0.48802814 -0.48490408  0.51509595 -0.18774997  0.27423373],[0. 0. 0.],15813,Monitor,Triangle,[0.00536635 0.06929866 0.06325295],"[[ 6.55476767e-02  9.97849437e-01  5.10110912e-05]
 [ 1.96660621e-02 -1.34295397e-03  9.99805702e-01]
 [-9.97655626e-01  6.55339377e-02  1.97117965e-02]]",[0.09358382 0.08074755 0.03311424],"[[ 0.98135178  0.19172527  0.01378778]
 [ 0.19136999 -0.98123325  0.02363955]
 [-0.01806133  0.02056015  0.99962546]]","[np.float64(-191.19536404976142), np.float64(-78.1601899265322), np.float64(-42.73162494988059)]","[np.float32(69.7103), np.float32(39.82504), np.float32(19.886425)]"
218,../normshapes/Monitor/D00387.obj,../shapes/Monitor/D00387.obj,8000,[-1.45271287e-10  1.24753228e-10 -7.30142347e-12],[-1.45271287e-10  1.24753228e-10 -7.30142347e-12],[-0.55155891 -0.55155891 -0.55155891],0.22679928,1.4249858,[-0.42301497  0.57698506 -0.21702641  0.33624953 -0.32594725  0.525211  ],[0. 0. 0.],13759,Monitor,Triangle,[0.03353379 0.03522593 0.00277889],"[[-0.86262115  0.50571078  0.01188973]
 [ 0.21891571  0.39440072 -0.89248192]
 [ 0.45602705  0.76727093  0.45092643]]",[0.00955861 0.1230926  0.11912324],"[[ 0.03717357  0.87826813 -0.47672131]
 [ 0.02984468 -0.47781397 -0.87795393]
 [ 0.99886306 -0.01840909  0.04397368]]","[np.float64(373.7479677380786), np.float64(-2916.713140810291), np.float64(-215.99234282800353)]","[np.float32(64.888), np.float32(31.335136), np.float32(35.795887)]"
219,../normshapes/Monitor/D00391.obj,../shapes/Monitor/D00391.obj,8000,[ 3.05020649e-11 -1.23691507e-10  2.31970887e-12],[ 3.05020649e-11 -1.23691507e-10  2.31970887e-12],[0.56918609 0.56918609 0.56918609],0.3406954,1.2094896,[-0.5035156   0.4964843  -0.27542263  0.36882576 -0.10694408  0.1117094 ],[0. 0. 0.],15672,Monitor,Triangle,[0.09424356 0.00091617 0.03856815],"[[-9.99977069e-01  6.77194202e-03  5.21474135e-05]
 [ 4.58526414e-05 -9.29689143e-04  9.99999567e-01]
 [-6.77198757e-03 -9.99976638e-01 -9.29357312e-04]]",[0.13069968 0.08511158 0.00242089],"[[ 9.69480222e-01  2.45167511e-01  9.95439819e-04]
 [ 2.45160020e-01 -9.69398852e-01 -1.27447830e-02]
 [ 2.15962851e-03 -1.25998571e-02  9.99918286e-01]]","[np.float64(181.9702478468976), np.float64(-569.6540372011207), np.float64(1.4748777168121094)]","[np.float32(6.7813177), np.float32(82.76976), np.float32(1.9483823)]"
220,../normshapes/Monitor/D00919.obj,../shapes/Monitor/D00919.obj,8000,[ 1.57412160e-10  2.07754624e-10 -8.20158448e-11],[ 1.57412160e-10  2.07754624e-10 -8.20158448e-11],[-0.62283885 -0.62283885 -0.62283885],0.35918656,1.3632478,[-0.48002797  0.51997197 -0.32702917  0.459556   -0.18607439  0.30354622],[0. 0. 0.],15244,Monitor,Triangle,[0.07190599 0.01429378 0.05176266],"[[ 0.99678118  0.08008077  0.00378721]
 [ 0.0032209   0.00719969 -0.99996889]
 [ 0.08010554 -0.99676238 -0.00691858]]",[0.0184463  0.18882573 0.15321042],"[[-0.04969067 -0.99578114  0.07714121]
 [-0.12143306  0.08268713  0.98914956]
 [ 0.99135506 -0.03978401  0.12502953]]","[np.float64(133.20229957675096), np.float64(-7.216318079199475), np.float64(-2.9722427899925523)]","[np.float32(42.51457), np.float32(105.43085), np.float32(71.89108)]"
221,../normshapes/Monitor/D00920.obj,../shapes/Monitor/D00920.obj,8000,[-9.21863830e-12  9.77375976e-11 -9.81131620e-12],[-9.21863830e-12  9.77375976e-11 -9.81131620e-12],[-0.57585788 -0.57585788 -0.57585788],0.27537116,1.2387874,[-0.49810785  0.5018922  -0.1895189   0.49570194 -0.09430636  0.16077526],[0. 0. 0.],15017,Monitor,Triangle,[0.062244   0.00230294 0.03062726],"[[ 0.99965853  0.01818513  0.01876524]
 [ 0.01879195 -0.00129921 -0.99982257]
 [ 0.01815752 -0.99983379  0.0016405 ]]",[0.20226569 0.00179904 0.01783235],"[[ 0.9913463   0.11933455 -0.05469723]
 [ 0.06405392 -0.07603307  0.99504576]
 [-0.11458454  0.9899385   0.08301895]]","[np.float64(170.78155260366094), np.float64(-1.0588795816264445), np.float64(7.26662717847322)]","[np.float32(5.684807), np.float32(241.40138), np.float32(4.505985)]"
222,../normshapes/Monitor/D00978.obj,../shapes/Monitor/D00978.obj,7998,[-6.67808823e-11  3.13399275e-12 -1.52178318e-11],[-6.67808823e-11  3.13399275e-12 -1.52178318e-11],[0.66151679 0.66151679 0.66151679],0.38707674,1.7075809,[-0.38274518  0.58135915 -0.40761912  0.5923809  -0.4125095   0.5806347 ],[0. 0. 0.],16101,Monitor,Triangle,[0.03930414 0.06803788 0.06417457],"[[ 0.17568331  0.91003182  0.37546966]
 [ 0.37115561  0.29202708 -0.88145544]
 [ 0.91179981 -0.29421468  0.28645913]]",[0.1806661  0.1510921  0.08856109],"[[ 0.67599565  0.73610071 -0.0344329 ]
 [ 0.667673   -0.63158982 -0.39409017]
 [ 0.31183752 -0.24341333  0.91842654]]","[np.float64(2029.914986656518), np.float64(-1719.0636843670388), np.float64(-52.54775680055121)]","[np.float32(422.7968), np.float32(131.02641), np.float32(95.01342)]"
223,../normshapes/Monoplane/D00043.obj,../shapes/Monoplane/D00043.obj,8000,[6.76350282e-11 1.32182549e-11 1.11150953e-10],[6.76350282e-11 1.32182549e-11 1.11150953e-10],[0.5646295 0.5646295 0.5646295],0.26923043,1.4376937,[-0.43334275  0.5626362  -0.09165893  0.18218315 -0.50535184  0.49464807],[0. 0. 0.],15972,Monoplane,Triangle,[0.00217199 0.03686362 0.04521205],"[[-0.03248153 -0.99502046 -0.09422974]
 [-0.99554895  0.02386444  0.09117448]
 [ 0.08847173 -0.0967718   0.99136672]]",[0.27874095 0.15471857 0.00990519],"[[ 0.99966665 -0.0257709   0.00156637]
 [-0.02574646 -0.99957029 -0.01401272]
 [-0.00192681 -0.01396772  0.99990059]]","[np.float64(-22.68196378455448), np.float64(1.156168116082433), np.float64(1.2983760479294444)]","[np.float32(8.020879), np.float32(9.865424), np.float32(17.830267)]"
224,../normshapes/Monoplane/D00098.obj,../shapes/Monoplane/D00098.obj,7168,[ 1.86314297e-11 -3.97741522e-11  1.42932967e-11],[ 1.86314297e-11 -3.97741522e-11  1.42932967e-11],[0.55891854 0.55891854 0.55891854],0.2567846,1.4079438,[-0.0598853   0.17186275 -0.4052618   0.5583765  -0.49877772  0.50122225],[0. 0. 0.],14268,Monoplane,Triangle,[0.00175605 0.04257477 0.03607823],"[[-0.99958155 -0.02819544  0.00646003]
 [-0.02817112  0.99959579  0.00382589]
 [ 0.0065653  -0.00364231  0.99997181]]",[0.30163781 0.00723124 0.06354199],"[[ 0.99871393 -0.04413377  0.024954  ]
 [-0.02447242  0.01141869  0.99963529]
 [ 0.04440261  0.99896037 -0.01032395]]","[np.float64(-29.710773971656995), np.float64(-0.7191719659471142), np.float64(-1.3932685345322224)]","[np.float32(8.638409), np.float32(118.35488), np.float32(1.2391092)]"
225,../normshapes/Monoplane/D00482.obj,../shapes/Monoplane/D00482.obj,8000,[7.57382850e-11 8.50352535e-11 1.25477300e-11],[7.57382850e-11 8.50352535e-11 1.25477300e-11],[0.52198464 0.52198464 0.52198464],0.21183957,1.2222358,[-0.3442933   0.33392143 -0.47404227  0.52595776 -0.06749106  0.11658808],[0. 0. 0.],15934,Monoplane,Triangle,[0.00077707 0.02751829 0.02598982],"[[ 1.87443171e-02 -9.99824309e-01  3.39929554e-05]
 [-3.23369391e-03 -9.46227859e-05 -9.99994767e-01]
 [-9.99819081e-01 -1.87441091e-02  3.23489942e-03]]",[0.1188587  0.00290627 0.07367288],"[[ 0.99817049 -0.03901448  0.04619032]
 [-0.04638118 -0.00400074  0.9989158 ]
 [ 0.03878739  0.99923064  0.00580296]]","[np.float64(-84.8779122160593), np.float64(5.857884006965024), np.float64(2.155049870399445)]","[np.float32(29.823887), np.float32(54.356174), np.float32(4.3198256)]"
