Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Path,Vertices,CenterOfMass,Means,Scaling,AverageSize,DiagonalSize,Bounds,Position,Cells,Class,Type,Eigenvalue,Eigenvectors,Vertices_bin,Source
1271,1271,1271,1271,../shapes\Insect\m6.obj,9184,[0.34656404 0.43072863 0.59572693],[0.346564  0.4307287 0.5957257],[1. 1. 1.],0.2994295,1.332207202223135,[0.025    0.668147 0.025    0.702228 0.025    0.975   ],[0. 0. 0.],17998,Insect,Triangle,[0.01821461 0.01949765 0.0689756 ],"[[ 9.99968344e-01  7.95650085e-03 -6.76042997e-05]
 [ 7.94622089e-03 -9.99042012e-01 -4.30338893e-02]
 [ 4.09938713e-04 -4.30319899e-02  9.99073611e-01]]","(3002.0, 24324.0]",Subset
1268,1268,1268,1268,../shapes\Insect\m26.obj,5266,[0.43303621 0.2685558  0.51164517],[0.43303582 0.26855525 0.5116446 ],[1. 1. 1.],0.2724111,1.3175800862618543,[0.025    0.845772 0.025    0.424813 0.025    0.975   ],[0. 0. 0.],10274,Insect,Triangle,[0.04518773 0.03553601 0.00746695],"[[ 0.55645309 -0.8243088  -0.10428312]
 [-0.01117008  0.11807642 -0.99294168]
 [-0.83080394 -0.55369032 -0.05649639]]","(3002.0, 24324.0]",Subset
1354,1354,1354,1354,../shapes\Jet\m1235.obj,193,[0.50000001 0.10601488 0.61117386],[0.50000006 0.10601489 0.6111739 ],[1. 1. 1.],0.26870102,1.3420720117930804,[0.025    0.975    0.025    0.238805 0.025    0.94855 ],[0. 0. 0.],376,Jet,Triangle,[0.01220593 0.07481361 0.00122061],"[[ 1.00000000e+00  2.17326906e-08  9.73471393e-10]
 [-9.05397735e-11 -4.05899751e-02  9.99175887e-01]
 [-2.17542936e-08  9.99175887e-01  4.05899751e-02]]","(38.999, 299.667]",Subset
1321,1321,1321,1321,../shapes\Jet\m1200.obj,197,[0.2546827  0.08324698 0.50983318],[0.25468266 0.08324701 0.5098334 ],[1. 1. 1.],0.23258731,1.0903101567405615,[0.025    0.483721 0.025    0.300411 0.025    0.975   ],[0. 0. 0.],450,Jet,Triangle,[0.0046009  0.00150392 0.06279141],"[[-9.99999478e-01 -1.02128524e-03 -4.21533022e-05]
 [-1.02214538e-03  9.99316679e-01  3.69476693e-02]
 [-4.39038854e-06 -3.69476931e-02  9.99317201e-01]]","(38.999, 299.667]",Subset
1330,1330,1330,1330,../shapes\Jet\m1211.obj,486,[0.56967142 0.09454138 0.50480208],[0.5696712  0.09454134 0.504802  ],[1. 1. 1.],0.23943885,1.336353742817424,[0.025    0.918098 0.025    0.317775 0.025    0.975   ],[0. 0. 0.],852,Jet,Triangle,[0.00183481 0.03293731 0.03069098],"[[-0.16898832  0.98518497  0.02921499]
 [ 0.98553329  0.1685108   0.01811768]
 [-0.01292622 -0.03185402  0.99940894]]","(299.667, 770.333]",Subset
1281,1281,1281,1281,../shapes\Jet\m1154.obj,520,[0.43714605 0.06516281 0.55812574],[0.43714592 0.06516281 0.55812585],[1. 1. 1.],0.23050687,1.2844765444372812,[0.025    0.849758 0.025    0.284141 0.025    0.975   ],[0. 0. 0.],1000,Jet,Triangle,[0.0211972  0.05661561 0.00184673],"[[ 9.99999802e-01 -5.95889925e-04 -1.99895801e-04]
 [ 1.65384185e-04 -5.73637591e-02  9.98353330e-01]
 [ 6.06375465e-04  9.98353166e-01  5.73636493e-02]]","(299.667, 770.333]",Subset
1408,1408,1408,1408,../shapes\Jet\m1292.obj,2911,[0.34761653 0.49900504 0.11717196],[0.34761795 0.4990058  0.11717176],[1. 1. 1.],0.20856012,1.1640006210508167,[0.025    0.671475 0.025    0.975    0.025    0.210654],[0. 0. 0.],5036,Jet,Triangle,[0.00064797 0.02643926 0.02941874],"[[-2.57730606e-02  9.98513788e-01 -4.80204572e-02]
 [ 5.10856184e-04 -4.80232522e-02 -9.98846087e-01]
 [ 9.99667689e-01  2.57678523e-02 -7.27609244e-04]]","(770.333, 9398.0]",Subset
1383,1383,1383,1383,../shapes\Jet\m1266.obj,3408,[0.50269785 0.35525582 0.07379488],[0.50269735 0.3552567  0.07379507],[1. 1. 1.],0.28870225,1.1703417459529146,[0.025    0.975    0.025    0.685512 0.025    0.200851],[0. 0. 0.],5808,Jet,Triangle,[0.08457728 0.00049287 0.01075444],"[[-9.99977633e-01  6.68825481e-03 -3.45293726e-08]
 [ 3.44351842e-08 -1.41978111e-08 -1.00000000e+00]
 [ 6.68825481e-03  9.99977633e-01 -1.39671820e-08]]","(770.333, 9398.0]",Subset
1428,1428,1428,1428,../shapes\Knife\D01119.obj,113,[-0.02721885 -0.01679743  0.00386912],[-0.02721885 -0.01679743  0.00386913],[1. 1. 1.],0.016824752,0.0796131581572602,[-0.038603 -0.000104 -0.037054  0.032573  0.002431  0.005288],[0. 0. 0.],654,Knife,Triangle,[4.50190715e-04 1.90618699e-05 1.11208661e-06],"[[ 4.33149980e-01  9.01321143e-01 -1.13633265e-03]
 [ 9.01321501e-01 -4.33150588e-01 -3.45633947e-04]
 [ 8.03730340e-04  8.74489713e-04  9.99999295e-01]]","(86.999, 267.333]",Subset
1437,1437,1437,1437,../shapes\Knife\D01189.obj,131,[0.10143405 0.20442769 0.00656563],[0.10143405 0.20442772 0.00656564],[1. 1. 1.],0.07977836,0.3235405421133477,[0.074995 0.122721 0.034983 0.354732 0.       0.0127  ],[0. 0. 0.],846,Knife,Triangle,[9.77584335e-03 1.96070809e-04 8.96297205e-06],"[[ 1.96980276e-02  9.99805658e-01  7.95836612e-04]
 [ 9.99804582e-01 -1.96966652e-02 -1.68493235e-03]
 [ 1.66892957e-03 -8.28870935e-04  9.99998264e-01]]","(86.999, 267.333]",Subset
1431,1431,1431,1431,../shapes\Knife\D01150.obj,287,[ 1.94695514  2.04472371 11.72502094],[ 1.9469537  2.044725  11.725017 ],[1. 1. 1.],5.4893446,27.030801137038218,[ 0.357621  3.550874 -0.13926   4.40734   0.076647 26.5303  ],[0. 0. 0.],1704,Knife,Triangle,[42.85860042  1.17210392  2.54165671],"[[ 0.0258475  -0.98461712 -0.17280346]
 [-0.04724973 -0.17387132  0.98363419]
 [ 0.99854863  0.01725957  0.05101703]]","(267.333, 686.0]",Subset
1421,1421,1421,1421,../shapes\Knife\D01051.obj,683,[ 1.66300269e-01 -1.35708643e-04  2.03120353e-02],[ 1.6630030e-01 -1.3570869e-04  2.0312017e-02],[1. 1. 1.],0.08562239,0.4225862686091132,[-0.        0.42     -0.010991  0.010991 -0.001182  0.04    ],[0. 0. 0.],4839,Knife,Triangle,[1.10327135e-02 1.32720908e-04 4.78376135e-05],"[[ 9.99742669e-01 -2.26727374e-02  7.36623996e-04]
 [-9.43720569e-04 -9.12482319e-03  9.99957923e-01]
 [ 2.26650618e-02  9.99701298e-01  9.14387181e-03]]","(267.333, 686.0]",Subset
1427,1427,1427,1427,../shapes\Knife\D01107.obj,976,[-0.12101528  0.09505455  0.81716644],[-0.12101527  0.09505468  0.81716627],[1. 1. 1.],0.04402515,0.2202033231972877,[-0.237856 -0.02193   0.089163  0.101532  0.789931  0.831313],[0. 0. 0.],5823,Knife,Triangle,[2.81072581e-03 1.23439273e-04 1.45497358e-05],"[[ 0.9993919   0.03463776  0.00400783]
 [ 0.00371049  0.0086442  -0.99995575]
 [ 0.03467087 -0.99936255 -0.00851042]]","(686.0, 5076.0]",Subset
1424,1424,1424,1424,../shapes\Knife\D01063.obj,885,[ 0.12083445 -0.00115675  0.0504151 ],[ 0.12083451 -0.00115675  0.05041511],[1. 1. 1.],0.09458233,0.427353439336574,[-0.00101   0.4191   -0.024724  0.025279  0.022117  0.082435],[0. 0. 0.],5346,Knife,Triangle,[1.45743307e-02 2.94077103e-04 1.08524377e-05],"[[ 9.99571020e-01 -2.92853077e-02  3.82419935e-04]
 [-1.78442129e-02 -6.19311768e-01 -7.84942366e-01]
 [-2.32241159e-02 -7.84598818e-01  6.19568669e-01]]","(686.0, 5076.0]",Subset
1446,1446,1446,1446,../shapes\MilitaryVehicle\D00051.obj,855,[-0.17582872  0.06787973  0.02559333],[-0.17582858  0.06787979  0.02559333],[1. 1. 1.],0.64419675,2.451386967638664,[-1.17002   0.696292 -0.608059  0.732167 -0.513554  0.34083 ],[0. 0. 0.],1624,MilitaryVehicle,Triangle,[0.25924681 0.13998338 0.04188305],"[[ 0.96488055  0.25952223 -0.04066624]
 [ 0.26012865 -0.96551887  0.01031466]
 [ 0.03658714  0.02053087  0.99911954]]","(718.999, 8528.667]",Subset
1456,1456,1456,1456,../shapes\MilitaryVehicle\D00761.obj,7768,[-0.13421811 -0.00829994 -0.03956681],[-0.13421778 -0.00829995 -0.03956673],[1. 1. 1.],0.4652239,2.133231276030547,[-0.922278  0.751932 -0.382327  0.385562 -0.43994   0.636184],[0. 0. 0.],15408,MilitaryVehicle,Triangle,[0.15722282 0.05195865 0.03250405],"[[ 0.9962554   0.08205007 -0.02725719]
 [ 0.08638502 -0.95768548  0.27454717]
 [ 0.0035772   0.27587372  0.96118723]]","(718.999, 8528.667]",Subset
1455,1455,1455,1455,../shapes\MilitaryVehicle\D00723.obj,16287,[-0.12190223  0.05320122  0.00569859],[-0.12190196  0.05320129  0.0056986 ],[1. 1. 1.],0.61014205,2.195320724410736,[-0.942214  0.888685 -0.399968  0.519824 -0.457102  0.331076],[0. 0. 0.],25582,MilitaryVehicle,Triangle,[0.27040323 0.09291352 0.04056477],"[[ 0.99344044  0.0928066  -0.06680594]
 [ 0.09680356 -0.99353506  0.05930557]
 [ 0.06087009  0.06538361  0.99600192]]","(8528.667, 16961.667]",Subset
1449,1449,1449,1449,../shapes\MilitaryVehicle\D00272.obj,15903,[-0.04837726 -0.06261583  0.0268539 ],[-0.04837722 -0.06261632  0.02685392],[1. 1. 1.],0.5711916,2.0814096421971846,[-0.986577  0.774326 -0.507907  0.405604 -0.418464  0.211603],[0. 0. 0.],30266,MilitaryVehicle,Triangle,[0.23872258 0.09864974 0.0162302 ],"[[ 0.99820801 -0.058181   -0.01399037]
 [-0.05883796 -0.99689477 -0.05233459]
 [ 0.01090204 -0.05306398  0.9985316 ]]","(8528.667, 16961.667]",Subset
1453,1453,1453,1453,../shapes\MilitaryVehicle\D00577.obj,25763,[-0.07942385  0.09025471 -0.08036456],[-0.07942387  0.09025457 -0.08036437],[1. 1. 1.],0.59779125,2.223480011294214,[-0.85815   0.951074 -0.355557  0.577245 -0.473456  0.421224],[0. 0. 0.],42389,MilitaryVehicle,Triangle,[0.26297163 0.03901097 0.087761  ],"[[ 0.997009    0.06194308 -0.0462181 ]
 [ 0.05976031 -0.23867497  0.96925898]
 [-0.04900778  0.96912193  0.24166283]]","(16961.667, 38911.0]",Subset
1459,1459,1459,1459,../shapes\MilitaryVehicle\D00801.obj,38911,[-0.01531759 -0.03426705  0.0706559 ],[-0.01531748 -0.03426712  0.07065582],[1. 1. 1.],0.36454913,1.8013794735728,[-0.956805  0.62833  -0.292924  0.219907 -0.432841  0.252228],[0. 0. 0.],69397,MilitaryVehicle,Triangle,[0.10336393 0.01158355 0.0337007 ],"[[ 0.99962673 -0.02689736  0.0047898 ]
 [-0.00878306 -0.15037289  0.98859034]
 [ 0.02587022  0.98826339  0.150553  ]]","(16961.667, 38911.0]",Subset
1475,1475,1475,1475,../shapes\Monitor\D00469.obj,230,[0.28640691 0.13842591 0.01286739],[0.2864069  0.13842592 0.01286739],[1. 1. 1.],0.6383788,2.9333943892484746,[-0.592973  1.16525  -0.953622  0.790641 -0.658623  0.913319],[0. 0. 0.],444,Monitor,Triangle,[0.09352633 0.20222301 0.1513762 ],"[[ 0.35602989  0.83569589 -0.41815677]
 [ 0.26534481 -0.51946798 -0.81224698]
 [ 0.89601052 -0.17822847  0.4066937 ]]","(170.999, 1605.333]",Subset
1482,1482,1482,1482,../shapes\Monitor\D00920.obj,1315,[0.30780559 0.05165003 0.04887196],[0.3078057 0.05165   0.048872 ],[1. 1. 1.],0.36256734,2.234926198692829,[-0.658699  1.11174  -0.958221  0.331279 -0.206781  0.237776],[0. 0. 0.],908,Monitor,Triangle,[0.20226569 0.00179904 0.01783235],"[[ 0.9913463   0.11933455 -0.05469723]
 [ 0.06405392 -0.07603307  0.99504576]
 [-0.11458454  0.9899385   0.08301895]]","(170.999, 1605.333]",Subset
1467,1467,1467,1467,../shapes\Monitor\D00229.obj,2929,[-0.0237936  -0.14152685 -0.00276036],[-0.02379358 -0.14152688 -0.00276038],[1. 1. 1.],0.5190157,2.284549972037772,[-0.569487  1.00619  -0.807306  0.635025 -0.423409  0.386586],[0. 0. 0.],4986,Monitor,Triangle,[0.17368737 0.13111013 0.02790675],"[[ 0.99034536  0.13689291 -0.02182675]
 [ 0.13787498 -0.98904622  0.05270733]
 [ 0.0143724   0.05520782  0.99837144]]","(1605.333, 8394.667]",Subset
1473,1473,1473,1473,../shapes\Monitor\D00412.obj,3149,[ 0.04721127 -0.14751079  0.11966047],[ 0.04721124 -0.14751093  0.11966049],[1. 1. 1.],0.42673424,2.4539720825832365,[-1.17501   0.486995 -0.771459  0.874892 -0.375909  0.365203],[0. 0. 0.],4890,Monitor,Triangle,[0.128924   0.05034625 0.03147964],"[[ 0.89004593 -0.40749978 -0.20435794]
 [-0.4052708  -0.91256413  0.05461033]
 [ 0.20874343 -0.03421461  0.97737175]]","(1605.333, 8394.667]",Subset
1484,1484,1484,1484,../shapes\Monitor\D01000.obj,29914,[-0.17069052 -0.11236613 -0.00457083],[-0.17068867 -0.11236721 -0.00457086],[1. 1. 1.],0.45080003,2.597977283975737,[-0.970835  0.875586 -1.25733   0.513697 -0.193641  0.257667],[0. 0. 0.],35688,Monitor,Triangle,[0.15210603 0.1009922  0.00733793],"[[ 0.3733194  -0.92769884  0.00273834]
 [-0.92736903 -0.37310425  0.02792659]
 [ 0.02488578  0.01296499  0.99960623]]","(8394.667, 29914.0]",Subset
1470,1470,1470,1470,../shapes\Monitor\D00364.obj,14887,[-0.04032563  0.0189165   0.12268165],[-0.04032545  0.01891647  0.12268128],[1. 1. 1.],0.57912225,2.704111650319706,[-0.921011  0.62895  -0.556375  1.07042  -0.829341  0.675112],[0. 0. 0.],30258,Monitor,Triangle,[0.15418621 0.10685588 0.11297147],"[[-0.85537229  0.4337974  -0.283122  ]
 [ 0.01631878  0.56884741  0.82228117]
 [-0.51775665 -0.69873632  0.49365536]]","(8394.667, 29914.0]",Subset
1485,1485,1485,1485,../shapes\Monoplane\D00011.obj,597,[ 0.03006495  0.00709926 -0.02126186],[ 0.030065    0.00709926 -0.02126186],[1. 1. 1.],0.45946622,2.722511244113145,[-1.04299   0.759531 -0.984635  1.00171  -0.255354  0.210928],[0. 0. 0.],1032,Monoplane,Triangle,[0.20164353 0.06144042 0.00788672],"[[ 0.99988701 -0.01256447  0.00825179]
 [-0.01252497 -0.99990994 -0.00482108]
 [-0.00831162 -0.00471719  0.99995433]]","(237.999, 607.0]",Subset
1495,1495,1495,1495,../shapes\Monoplane\D00402.obj,393,[-0.12051575 -0.01628298  0.00310624],[-0.12051579 -0.01628298  0.00310624],[1. 1. 1.],0.45193762,2.476940947057112,[-0.914696  0.98928  -0.796746  0.755449 -0.166896  0.150598],[0. 0. 0.],668,Monoplane,Triangle,[0.24355969 0.00520196 0.03839091],"[[ 0.99876151 -0.0475565   0.01462299]
 [-0.01441217  0.00477305  0.99988475]
 [ 0.04762081  0.99885715 -0.00408175]]","(237.999, 607.0]",Subset
1503,1503,1503,1503,../shapes\Monoplane\D00963.obj,790,[0.00426684 0.06477251 0.01874107],[0.00426678 0.06477253 0.01874108],[1. 1. 1.],0.4046966,2.223217671243554,[-0.98504   0.991529 -0.519261  0.473698 -0.131421  0.091972],[0. 0. 0.],1328,Monoplane,Triangle,[0.11471534 0.08896731 0.00180572],"[[ 0.99986936  0.01608918 -0.0015468 ]
 [ 0.01606852 -0.9997921  -0.01255247]
 [ 0.00174844 -0.01252598  0.99992002]]","(607.0, 1435.333]",Subset
1494,1494,1494,1494,../shapes\Monoplane\D00319.obj,1066,[0.01418568 0.08375684 0.02293468],[0.01418569 0.08375677 0.02293467],[1. 1. 1.],0.5031844,2.393651140980656,[-0.915675  0.83571  -0.717452  0.855586 -0.111025  0.322297],[0. 0. 0.],1862,Monoplane,Triangle,[0.23524727 0.06129011 0.00779257],"[[ 9.97961167e-01 -5.55561675e-02  3.14169096e-02]
 [-5.55199503e-02 -9.98455525e-01 -2.02464257e-03]
 [-3.14808684e-02 -2.76249400e-04  9.99504316e-01]]","(607.0, 1435.333]",Subset
1499,1499,1499,1499,../shapes\Monoplane\D00798.obj,2337,[ 0.06609723 -0.12618351  0.02515886],[ 0.0660973  -0.12618358  0.02515885],[1. 1. 1.],0.46851593,2.0214664119663137,[-0.995713  0.623013 -0.693868  0.448289 -0.098262  0.303646],[0. 0. 0.],4152,Monoplane,Triangle,[0.18454804 0.06116912 0.00504086],"[[ 0.99942775  0.03125244 -0.01294069]
 [ 0.03110489 -0.99945054 -0.01145023]
 [ 0.01329142 -0.01104116  0.9998507 ]]","(1435.333, 7440.0]",Subset
1490,1490,1490,1490,../shapes\Monoplane\D00169.obj,2983,[-0.28171414 -0.00310865  0.08321196],[-0.2817144  -0.00310867  0.08321196],[1. 1. 1.],0.57354844,2.5589525146568737,[-1.18663   0.722234 -0.841492  0.826499 -0.151996  0.197693],[0. 0. 0.],4146,Monoplane,Triangle,[0.28787944 0.00380357 0.09930717],"[[ 0.99359877  0.11289946  0.00389696]
 [ 0.00559716 -0.01474641 -0.9998756 ]
 [ 0.11282795 -0.99349698  0.01528393]]","(1435.333, 7440.0]",Subset
1514,1514,1514,1514,../shapes\Motorcycle\D00396.obj,3397,[-0.01582799 -0.04275798  0.00400107],[-0.01582791 -0.04275799  0.00400106],[1. 1. 1.],0.41456178,2.190779256414128,[-0.984332  0.799751 -0.597126  0.51593  -0.312093  0.302454],[0. 0. 0.],6096,Motorcycle,Triangle,[0.16317656 0.05824715 0.00654603],"[[ 9.94168302e-01  1.07825089e-01  1.77128380e-03]
 [ 1.07837113e-01 -9.94123308e-01 -9.48717994e-03]
 [-7.37918489e-04 -9.62286370e-03  9.99953427e-01]]","(117.999, 6909.333]",Subset
1530,1530,1530,1530,../shapes\Motorcycle\m1484.obj,118,[0.21906374 0.27597951 0.52334265],[0.21906371 0.27597958 0.5233426 ],[1. 1. 1.],0.32230422,1.1566491750679186,[0.025    0.41663  0.025    0.556002 0.025    0.975   ],[0. 0. 0.],180,Motorcycle,Triangle,[0.08895846 0.00442164 0.02004167],"[[ 0.00485462  0.99988394 -0.01444077]
 [ 0.06704383 -0.01473389 -0.99764124]
 [ 0.99773822 -0.00387501  0.06710757]]","(117.999, 6909.333]",Subset
1513,1513,1513,1513,../shapes\Motorcycle\D00395.obj,7334,[-1.30378671e-02  4.52290207e-03  9.81123859e-05],[-1.3037850e-02  4.5228796e-03  9.8090117e-05],[1. 1. 1.],0.47244233,2.303554625042815,[-1.00104   0.946864 -0.429873  0.605092 -0.304664  0.359325],[0. 0. 0.],12538,Motorcycle,Triangle,[0.20680167 0.01286169 0.04483745],"[[ 0.99908892 -0.03617072  0.02264979]
 [-0.01882825  0.10270422  0.99453373]
 [ 0.03829923  0.99405408 -0.10192961]]","(6909.333, 15290.0]",Subset
1518,1518,1518,1518,../shapes\Motorcycle\D00594.obj,12312,[-0.07537927  0.09766538 -0.00905534],[-0.07537913  0.09766544 -0.00905535],[1. 1. 1.],0.51730704,2.450732717957769,[-0.964645  0.957037 -0.533148  0.660588 -0.477072  0.465384],[0. 0. 0.],22067,Motorcycle,Triangle,[0.24222397 0.0590368  0.00981545],"[[ 9.97430480e-01  7.09025596e-02 -1.02598751e-02]
 [ 7.09045005e-02 -9.97483093e-01 -1.74904091e-04]
 [ 1.02464531e-02  5.53016645e-04  9.99947351e-01]]","(6909.333, 15290.0]",Subset
1516,1516,1516,1516,../shapes\Motorcycle\D00521.obj,16542,[ 0.04409265 -0.0352535  -0.02446769],[ 0.04409274 -0.03525353 -0.02446769],[1. 1. 1.],0.43576598,2.2064802983960004,[-1.05494   0.913743 -0.398747  0.312155 -0.422959  0.275225],[0. 0. 0.],32576,Motorcycle,Triangle,[0.21376276 0.01850709 0.00932162],"[[ 0.99859364 -0.05206104  0.01001928]
 [-0.05187594 -0.99849268 -0.01792366]
 [-0.0109373  -0.01737869  0.99978916]]","(15290.0, 46694.0]",Subset
1521,1521,1521,1521,../shapes\Motorcycle\D00858.obj,25404,[ 0.0182365  -0.07190067  0.03020924],[ 0.01823609 -0.07190068  0.03020937],[1. 1. 1.],0.52439183,2.36606599246291,[-0.747815  1.04076  -0.68451   0.681444 -0.344547  0.385821],[0. 0. 0.],28454,Motorcycle,Triangle,[0.21084057 0.08306408 0.01541583],"[[ 0.99919533 -0.03718972  0.01502039]
 [-0.03585936 -0.9960852  -0.08079839]
 [-0.01796646 -0.08019475  0.99661728]]","(15290.0, 46694.0]",Subset
1536,1536,1536,1536,../shapes\Mug\D00372.obj,785,[ 0.04892733  0.15244522 -0.15282545],[ 0.04892734  0.15244524 -0.15282544],[1. 1. 1.],0.80519927,2.9399366345809743,[-0.72196   1.02774  -0.91247   0.870927 -0.84242   0.707184],[0. 0. 0.],1505,Mug,Triangle,[0.1224255  0.28377598 0.27518411],"[[ 0.29567814 -0.72084781  0.62685954]
 [-0.22888033 -0.69054372 -0.68612183]
 [-0.92746333 -0.05939541  0.36916656]]","(737.999, 1750.0]",Subset
1550,1550,1550,1550,../shapes\Mug\D00923.obj,738,[-0.17454224  0.0399807  -0.017925  ],[-0.17454234  0.03998069 -0.01792494],[1. 1. 1.],0.70752656,2.675783914869601,[-1.13978   0.65226  -0.772646  0.798371 -0.633688  0.582995],[0. 0. 0.],2874,Mug,Triangle,[0.23432033 0.15476308 0.12150213],"[[ 0.86341454  0.50356901  0.0305546 ]
 [ 0.50409508 -0.86355758 -0.01250826]
 [-0.02008688 -0.02620224  0.99945483]]","(737.999, 1750.0]",Subset
1540,1540,1540,1540,../shapes\Mug\D00705.obj,4158,[-0.11927863 -0.00146241  0.0483372 ],[-0.1192787  -0.0014624   0.04833718],[1. 1. 1.],0.60448545,2.3401281370074845,[-0.900868  0.851468 -0.52377   0.668713 -0.463548  0.528169],[0. 0. 0.],7584,Mug,Triangle,[0.21730545 0.09313093 0.07965234],"[[ 0.95430346 -0.29276912 -0.05992618]
 [-0.03595606  0.08658442 -0.99559545]
 [-0.29666828 -0.95225489 -0.07210099]]","(1750.0, 5696.0]",Subset
1542,1542,1542,1542,../shapes\Mug\D00745.obj,3238,[0.20485385 0.03910557 0.07203011],[0.20485371 0.03910557 0.0720301 ],[1. 1. 1.],0.7600107,2.6134061067138497,[-0.944064  0.803609 -0.80257   0.810591 -0.509688  0.573475],[0. 0. 0.],6460,Mug,Triangle,[0.33709762 0.10673852 0.19137539],"[[ 0.98124583  0.14351984  0.1286805 ]
 [ 0.12868888  0.00926373 -0.99164175]
 [ 0.14351232 -0.98960408  0.00937941]]","(1750.0, 5696.0]",Subset
1541,1541,1541,1541,../shapes\Mug\D00728.obj,9616,[ 0.10294137  0.3564074  -0.00233883],[ 0.10294147  0.35640737 -0.00233886],[1. 1. 1.],0.60901475,2.643370570954646,[-0.718121  1.01572  -0.816966  0.829965 -0.56715   0.55927 ],[0. 0. 0.],18513,Mug,Triangle,[0.25956259 0.15466117 0.04989901],"[[ 0.89173262 -0.45250272  0.00736378]
 [-0.45207695 -0.89141133 -0.03181629]
 [-0.02096112 -0.02504263  0.99946661]]","(5696.0, 37360.0]",Subset
1532,1532,1532,1532,../shapes\Mug\D00202.obj,37360,[-0.02483179  0.06721549  0.04917965],[-0.02483163  0.06721561  0.04917967],[1. 1. 1.],0.68741506,2.5909975995426744,[-0.911479  0.622961 -0.787769  0.936627 -0.50843   0.668524],[0. 0. 0.],74720,Mug,Triangle,[0.23848536 0.14218234 0.11446149],"[[ 0.95008071  0.30965833 -0.03818857]
 [ 0.31091676 -0.92944024  0.19867465]
 [-0.02602727  0.20063042  0.9793212 ]]","(5696.0, 37360.0]",Subset
1557,1557,1557,1557,../shapes\MultiSeat\D00036.obj,144,[0.02064429 0.03982406 0.0322754 ],[0.0206443  0.03982405 0.0322754 ],[1. 1. 1.],0.77625465,2.322338942969417,[-0.832857  0.880015 -0.476089  0.700437 -0.572738  0.464139],[0. 0. 0.],264,MultiSeat,Triangle,[0.44884554 0.06216711 0.13347179],"[[ 0.99829809 -0.04349267  0.03884984]
 [-0.02758025  0.23485953  0.97163796]
 [ 0.05138339  0.97105581 -0.23326028]]","(23.999, 337.333]",Subset
1583,1583,1583,1583,../shapes\MultiSeat\m780.obj,312,[0.49920918 0.54027938 0.27118303],[0.49920943 0.54027927 0.271183  ],[1. 1. 1.],0.4605491,1.4317315750796011,[0.025    0.975    0.025    0.911266 0.025    0.626571],[0. 0. 0.],468,MultiSeat,Triangle,[0.12183853 0.07252655 0.03069915],"[[ 9.99952068e-01  9.78364039e-03  3.77352169e-04]
 [ 7.11884953e-03 -7.52972398e-01  6.58013594e-01]
 [-6.72190415e-03  6.57979368e-01  7.53005954e-01]]","(23.999, 337.333]",Subset
1568,1568,1568,1568,../shapes\MultiSeat\D00329.obj,540,[-0.12541951  0.09721678  0.12270241],[-0.12541953  0.09721684  0.12270237],[1. 1. 1.],0.8513752,2.3084824942708773,[-0.944303  0.709157 -0.578065  0.602844 -0.636177  0.459549],[0. 0. 0.],1064,MultiSeat,Triangle,[0.53809517 0.04062783 0.15138586],"[[ 0.99741946 -0.07162858  0.00487576]
 [-0.01716781 -0.30389973 -0.95254933]
 [-0.0697115  -0.95000753  0.30434521]]","(337.333, 2493.333]",Subset
1562,1562,1562,1562,../shapes\MultiSeat\D00237.obj,1940,[ 0.12106377  0.01387558 -0.08325663],[ 0.12106372  0.01387557 -0.08325665],[1. 1. 1.],0.6432056,2.322692498202532,[-0.787628  1.05976  -0.332612  0.677802 -0.415469  0.564899],[0. 0. 0.],3840,MultiSeat,Triangle,[0.35207274 0.06568379 0.02919719],"[[ 0.99697022  0.06939381  0.03514073]
 [ 0.0425217  -0.86451139  0.50081131]
 [-0.06513276  0.49779972  0.86484285]]","(337.333, 2493.333]",Subset
1572,1572,1572,1572,../shapes\MultiSeat\D00637.obj,7542,[ 0.03426572  0.10454743 -0.09794118],[ 0.03426584  0.10454739 -0.09794102],[1. 1. 1.],0.64636445,2.369410964270221,[-0.93918   0.866812 -0.461008  0.706679 -0.547833  0.446656],[0. 0. 0.],15019,MultiSeat,Triangle,[0.31123407 0.09410816 0.05836856],"[[ 0.99535699  0.08265894  0.04931491]
 [ 0.08704231 -0.9917031  -0.09459704]
 [-0.04108646 -0.09845031  0.99429344]]","(2493.333, 41265.0]",Subset
1559,1559,1559,1559,../shapes\MultiSeat\D00053.obj,3214,[-0.11910113  0.08973133  0.04121118],[-0.119101    0.08973122  0.04121119],[1. 1. 1.],0.7631801,2.177541175391663,[-1.03515   0.784886 -0.420945  0.488523 -0.425434  0.350467],[0. 0. 0.],2964,MultiSeat,Triangle,[0.54959291 0.04334397 0.01616761],"[[ 0.99663601  0.07929207 -0.02072256]
 [ 0.08115541 -0.99007911  0.11470464]
 [ 0.01142181  0.11600053  0.99318348]]","(2493.333, 41265.0]",Subset
